tw_id,tw_title,tw_first_release_date
27375,Silent Love,2024-05-11
28778,黑箱日記,2024-12-13
19094,魔法少女小圓劇場版 [新篇] 叛逆的物語,2021-08-13
28378,刀劍亂舞 迴 -旋傳 親近的侍從們-,2024-08-25
27491,鴉色刑事組電影版,2024-05-17
27159,假面騎士555 20th 復活的天堂,2024-05-25
27379,長夜盡頭的微光,2024-05-04
27811,追逐繁星的孩子,2024-07-26
27641,刀劍亂舞 迴 -虛傳 燃燒的本能寺- 【後篇】,2024-06-02
26579,法庭遊戲,2024-02-26
27014,搬家 4K數位修復版,2024-04-12
26949,孤島診療所2022,2024-04-19
29187,偶像大師 劇場版: 前往光輝的另一端 經典10週年,2024-11-22
29465,美妙寵物 光之美少女電影: 心跳加速♡遊戲世界大冒險！,2024-12-27
29052,雨中的慾情,2024-12-22
27228,假面騎士 THE WINTER MOVIE- 葛查多 & GEATS 最強克米GOTCHA大作戰,2024-05-10
27646,星之聲,2024-06-07
28231,老師的善意謊言,2024-09-13
27523,春畫先生,2024-06-07
29516,赤羽骨子的秘密保鑣,2024-12-08
28493,我的一夜騎士,2024-09-20
26580,愛在閃電下,2023-12-20
27445,波紋,2024-05-30
6308,失樂園,2017-09-08
28356,自白,2024-08-19
28840,銀魂劇場版 2D  荊棘惡童篇,2024-10-10
27665,在那開滿花的山丘，我想見到妳,2024-07-19
27283,魯邦三世 卡里奧斯特羅城 4K數位修復版,2024-05-17
28552,仇雲殺機,2024-11-01
28504,三日月和貓,2024-09-11
27414,BLOODY ESCAPE：地獄的逃走劇,2024-05-17
28894,巡演轉學生,2024-10-25
28484,日本人的養成,2024-10-25
26426,日安，我的母親,2023-12-25
28435,來生再見未名的我們,2024-11-08
28166,不朽之櫻,2024-09-27
26960,冰室蓮司：日本統一 台灣篇,2024-03-29
26388,月,2024-01-05
26448,風之谷,2024-10-19
26648,"Fukuyama Masaharu Live Film Kotodama no Sakiwau Natsu ""Boy Meets The Music"" @Nippon Budokan 2023",2024-02-06
26843,劇場版 森林家族 來自芙蕾雅的禮物 中文版,2024-04-03
28178,最後一擊,2024-08-16
29057,黑之牛,2024-11-08
26682,電影版 X光室的奇蹟,2024-03-08
18764,群青戰記,2021-07-22
29389,福田村事件,2024-11-15
25992,我家的故事,2023-11-03
28655,難言之隱,2024-11-22
29514,八犬傳,2024-12-07
29237,惡靈怪談,2024-11-22
27435,那日清晨真令人感到空虛,2024-05-31
24531,搖滾吧！中二樂團,2024-01-05
28098,不死戀人,2024-07-26
26845,OUT,2024-04-12
26514,紅豬,2024-01-01
26606,情慾的界線,2024-01-26
29653,劇場版「進擊的巨人」完結篇THE LAST ATTACK,2025-01-03
28410,我變笨了，請多多指教：媽媽 歡迎回來,2024-09-20
28099,大室家-親愛的朋友,2024-07-20
28747,空海 【經典數位修復】,2024-11-22
27966,大室家-親愛的姊妹,2024-07-26
28532,從水深0米開始,2024-10-25
26645,鐵道員,2024-02-23
27120,電影版 吹響吧！上低音號～莉茲與青鳥～,2024-04-05
22797,殺人結業弒,2024-12-20
26880,自戀男神,2024-04-12
16958,再見箱舟,2020-09-05
29441,納米比亞沙漠直播中,2024-12-19
29618,東京戰爭戰後秘語,2024-12-14
26617,不完美的愛情革命,2024-02-02
29440,薔薇與武士2：海盜女王的回歸（新感線舞台劇第四季）,2024-12-20
27029,東京公園,2024-04-05
25649,宛如阿修羅,2024-08-31
25444,其後,2024-08-30
25672,家族遊戲,2024-08-31
25650,春天情書,2024-09-01
25445,廚房,2024-08-31
27986,我來買單,2024-09-02
27978,如此這般,2024-08-31
25651,未來的回憶,2024-09-01
27983,我的夏日旅行,2024-09-03
28385,黑暗之家,2024-09-01
26566,細野晴臣：再會美國,2024-01-12
27982,藍色假期,2024-08-30
27500,花芯蕩漾,2024-05-24
27151,偶慾,2024-04-12
27382,慾望的盡頭,2024-05-03
27327,背德迷情,2024-04-26
27028,蜜鑰,2024-03-29
29689,狐晴明九尾狩（新感線舞台劇第四季）,2024-12-28
29621,藥頭悲歌II：血染雙手,2024-12-15
27913,荒蕪之地．應許之心,2024-07-05
27109,蘇維埃巴士站,2024-05-24
26884,自由協議,2024-03-22
27180,短句之國,2024-05-10
27436,托芙的房間,2024-06-14
29328,藥頭悲歌,2024-12-15
29622,藥頭悲歌III：死神上門,2024-12-15
28114,角頭-大橋頭,2024-08-16
26751,青春18×2 通往有你的旅程,2024-03-14
26439,鬼才之道,2024-08-07
26635,還錢,2024-01-27
28090,夏日的檸檬草,2024-08-02
26664,鬼天廈,2024-04-19
28395,乒乓男孩,2024-10-25
24718,破浪男女,2024-06-28
25424,鬼們之蝴蝶大廈,2024-11-01
27925,嘎啦,2024-07-19
23714,八戒,2024-05-31
27723,我想和你在一起,2024-07-05
29111,台灣超人,2024-12-06
26546,莎莉,2024-04-03
27879,愛的噩夢,2024-07-12
27462,愛情城事,2024-08-30
28748,餘燼,2024-11-15
27567,小雁與吳愛麗,2024-10-10
27121,我在這裡等你,2024-05-10
29379,鳳姐,2024-12-06
28636,愛子歸來,2024-11-01
28405,種土,2024-09-20
27100,女兒的女兒,2024-11-22
27644,千禧曼波,2001-11-17
26795,尋找湯德章,2024-03-15
26788,看到靈魂的那隻眼 師公,2024-03-22
25522,春行,2024-11-22
29611,交換禮物,2024-12-25
27175,我父英風,2024-08-02
28830,默殺：無聲之地,2024-10-18
28088,為我辦一場西式的喪禮,2024-10-25
28200,OZONE 青春冒險,2024-08-07
27961,導演你有病,2024-09-06
27017,雪水消融的季節,2024-09-27
27443,阿姨，上學囉！,2024-07-19
27328,夏日的文化洋行,2024-05-14
27340,環南時候,2024-05-31
28097,優雅的相遇,2024-12-13
23377,（真）新的一天,2024-03-22
29502,非想非非想,2024-12-27
29430,故事 開始的地方—希望閱讀,2025-01-03
28311,念念眷村：文學裡的眷村故事,2024-10-10
28363,默視錄,2024-11-15
27660,客人主人,2024-06-19
28070,滿七,2024-08-30
26594,她說,2024-05-24
26872,以愛之茗,2024-05-24
22894,一一,2024-01-01
29573,KANO,2014-02-27
27415,睏寐之際,2024-06-07
16356,恐怖份子,2020-06-24
27992,誰殺了比利比莉,2024-08-23
26479,魅舞,2024-01-19
28611,傷痕-老兵的故事,2024-12-06
23701,明天比昨天長久,2024-01-19
27179,台北十日,2024-09-27
28736,由島至島（上）,2024-11-30
28241,戀戀風塵（數位修復版）,2024-08-17
28890,曦曦,2024-12-27
28242,恐怖份子（數位修復版）,2024-09-14
15719,悲情城市,2024-02-25
26584,一點一滴的死/長夜/一個女人生命中的三小時/山雨欲來,2024-01-20
25679,五福女孩/隔河/再見觸身/泳夜,2024-01-20
25681,注意看，這個女人⋯⋯/如果時間在此刻停下/我可以暫時逃跑一下嗎？,2024-01-21
27873,刺心切骨,2024-12-29
26780,金門,2024-03-08
27203,由島至島,2024-11-30
28780,危機航線,2024-10-09
26560,怒潮,2024-01-05
29598,一部未完成的電影,2024-12-20
26707,莫斯科行動,2024-01-26
27178,熊出沒．伴我“熊芯”,2024-05-07
26650,石門,2024-03-29
27945,前途海量,2024-07-12
26568,消失的她,2024-01-12
26555,拯救嫌疑人,2024-01-26
26871,新封神榜：楊戩,2024-07-26
26742,沉默筆錄,2024-05-17
26939,雞蛋和石頭,2024-03-16
6091,笨鳥,2024-03-15
27234,不丹沒有槍,2024-04-25
28207,十字路口的豬,2024-10-25
27438,遠方 數位修復版,2024-05-24
28411,雪中真相,2024-10-18
29736,真的好想贏1場,2025-01-03
28964,第一聖拳,2025-01-10
29733,你好，愛，再次,2025-01-10
29716,狂人法則,2025-01-06
29714,征服山的少年,2025-01-03
29400,魔法小紅書,2025-01-10
29702,殘夏,2025-01-03
29764,誘見巴黎最後探戈,2025-01-10
29757,鬼診所,2025-01-10
29524,香巴拉,2025-01-10
29669,PUI PUI 天竺鼠車車 電影版 MOLMAX ,2025-01-15
28165,祝你們幸福,2025-01-03
29707,鬼太郎誕生：咯咯咯之謎真生版,2025-01-01
29483,新．里見八犬傳,1986-09-25
29623,我生活的兩個世界,2025-01-10
29763,工作細胞,2025-01-12
29755,劇場版 忍者亂太郎 毒竹忍者隊最強之軍師,2025-01-15
29754,神州無賴街（新感線舞台劇第四季）,2025-01-07
29165,漂亮朋友,2025-01-10
29122,春風沉醉的夜晚,2025-01-10
29767,來福大酒店,2025-01-10
19250,東北虎,2025-01-11
29795,浮城謎事,2025-01-10
8011,輕鬆+愉快,2018-02-02
