id,gender,name,original_name,known_for_department
25249,2,Waise Lee Chi-Hung,李子雄,Acting
3140188,2,Edan Lui,吕爵安,Acting
78257,2,Ronald Cheng Chung-Kei,鄭中基,Acting
65938,1,Gigi Leung Wing-Kei,梁詠琪,Acting
88495,1,Sandra Ng Kwan-Yue,吳君如,Acting
1813253,1,Angela Yuen,Angela Yuen,Acting
65277,2,Zhang Fengyi,张丰毅,Acting
643,1,Gong Li,巩俐,Acting
67765,2,Lü Qi,陸奇,Acting
109436,2,Ying Da,Ying Da,Acting
70590,1,Teresa Mo Shun-Kwan,毛舜筠,Acting
3185076,2,Keung To,Keung To,Acting
3438780,2,Jeremy Lau Ying-Ting,柳應廷,Acting
1266156,2,Sham Ka-Ki,岑珈其,Acting
137143,2,Law Wing-Cheong,羅永昌,Directing
986480,2,Timmy Hung Tin-Ming,洪天明,Acting
62410,2,Sammo Hung Kam-Bo,洪金寶,Acting
63584,2,Francis Ng Chun-Yu,吳鎮宇,Acting
130605,1,Sire Ma,Sire Ma,Acting
1561554,2,Leung Kin-Ping,Leung Kin-Ping,Acting
64496,2,Richie Jen,任賢齊,Acting
20519,2,Simon Yam,任達華,Acting
21914,2,Alex Fong Chung-Sun,方中信,Acting
1222249,2,Ron Ng Cheuk-Hai,吳卓羲,Acting
102880,1,Cherie Chung Cho-Hung,鍾楚紅,Acting
224930,2,Danny Chan Bak-Keung,Danny Chan Bak-Keung,Acting
1140989,1,Gigi Wong,Gigi Wong,Acting
1575171,1,Wu Fu-Sheng,Wu Fu-Sheng,Acting
26739,1,Sylvia Chang,張艾嘉,Acting
77304,1,Zhao Wei,Zhao Wei,Acting
2363304,0,Alex Lam,Alex Lam,Acting
2372932,0,Kelly Yao,Kelly Yao,Acting
1036634,1,Teresa Cheung,Teresa Cheung,Acting
3202177,2,Yeung Wai-Lun,楊偉倫,Acting
3202180,2,Mak Pui-Tung,麥沛東,Acting
1222763,1,Louisa So Yuk-Wah,蘇玉華,Acting
68562,2,Jan Lam Hoi-Fung,Jan Lam Hoi-Fung,Acting
230776,2,Michael Chow Man-Kin,周文健,Acting
74192,2,Stephen Fung,馮德倫,Acting
64436,2,Daniel Wu,吳彥祖,Acting
21911,1,Shu Qi,舒淇,Acting
74196,2,Terence Yin Chi-Wai,尹子維,Acting
96857,0,Jason Tsang,Jason Tsang,Acting
1674433,1,Hedwig Tam,談善言,Acting
2595841,1,Renci Yeung,楊偲泳,Acting
1537551,2,Chan Kin-Long,陳健朗,Directing
987587,2,Stephen Au Kam-Tong,歐錦棠,Acting
268708,1,Teresa Mak Ka-Kei,麥家琪,Acting
84205,1,Kara Wai Ying-Hung,惠英紅,Acting
932680,1,Karena Ng,Karena Ng,Acting
1187932,2,Hugo Ng Doi-Yung,吳岱融,Acting
3196478,2,Angus Yeung Tin-Yue,楊天宇,Acting
3243219,1,Janis Chan,Janis Chan,Acting
26724,2,Eric Tsang Chi-Wai,曾志偉,Acting
66717,2,Anthony Wong Chau-Sang,黃秋生,Acting
72730,1,Kelly Chen,陈慧琳,Acting
58665,2,Shingo Tsurumi,鶴見辰吾,Acting
10885,2,Kenneth Tsang,曾江,Acting
56804,2,Lau Siu-Ming,劉兆銘,Acting
2067022,1,Jennifer Yu,余香凝,Acting
1690917,2,Vincent Wong Ho-Shun,王浩信,Acting
87944,2,Law Kar-Ying,羅家英,Acting
3035681,2,Johnny Hui,Johnny Hui,Acting
148351,1,Michiko Hada,羽田美智子,Acting
1174366,2,Jack Kao,高捷,Acting
78869,2,Shawn Yue Man-Lok,余文樂,Acting
20372,2,Edison Chen,陳冠希,Acting
1340,2,Chen Daoming,陈道明,Acting
18023,2,Robert Carlyle,Robert Carlyle,Acting
21977,1,Oyanka Cabezas,Oyanka Cabezas,Acting
349,2,Scott Glenn,Scott Glenn,Acting
21978,1,Louise Goodall,Louise Goodall,Acting
21979,0,Salvador Espinoza,Salvador Espinoza,Acting
3574269,0,Hongkongers,Hongkongers,Acting
2340766,2,Benny Tai Yiu-ting,Benny Tai Yiu-ting,Acting
3735681,0,Gwyneth Ho,Gwyneth Ho,Acting
11389,2,John Lone,John Lone,Acting
6720,1,Joan Chen,Joan Chen,Acting
11390,2,Peter O'Toole,Peter O'Toole,Acting
11394,2,Ruocheng Ying,Ruocheng Ying,Acting
11395,2,Victor Wong,Victor Wong,Acting
56890,2,Malcolm McDowell,Malcolm McDowell,Acting
2264,2,Patrick Magee,Patrick Magee,Acting
2272,2,Carl Duering,Carl Duering,Acting
2267,2,Michael Bates,Michael Bates,Acting
2268,2,Warren Clarke,Warren Clarke,Acting
1716493,2,Harris Dickinson,Harris Dickinson,Acting
1187068,1,Charlbi Dean,Charlbi Dean,Acting
57755,2,Woody Harrelson,Woody Harrelson,Acting
1513304,1,Dolly de Leon,Dolly de Leon,Acting
31960,2,Zlatko Burić,Zlatko Burić,Acting
1383391,1,Holly Earl,Holly Earl,Acting
3498314,2,Jack Trueman,Jack Trueman,Acting
3498317,1,Catherine Hannay,Catherine Hannay,Acting
2992825,2,Malachi Pullar-Latchman,Malachi Pullar-Latchman,Acting
3498318,2,Thomas Michael Flynn,Thomas Michael Flynn,Acting
1115,2,Stephen Graham,Stephen Graham,Acting
21679,1,Vinette Robinson,Vinette Robinson,Acting
1850839,1,Alice May Feetham,Alice May Feetham,Acting
973,2,Jason Flemyng,Jason Flemyng,Acting
1252521,1,Hannah Walters,Hannah Walters,Acting
1361963,2,Tom Prior,Tom Prior,Acting
2981292,2,Oleg Zagorodnii,Олег Загородній,Acting
1724253,1,Diana Pozharskaya,Диана Пожарская,Acting
3291124,2,Jake Henderson,Jake Henderson,Acting
137792,2,Margus Prangel,Margus Prangel,Acting
1197948,1,Brittany Ashworth,Brittany Ashworth,Acting
1866221,0,Nathan Welsh,Nathan Welsh,Acting
1414117,1,Anaïs Parello,Anaïs Parello,Acting
2931841,2,Louis Boyer,Louis Boyer,Acting
1173231,2,Ben Lamb,Ben Lamb,Acting
1873160,1,Sandra Drzymalska,Sandra Drzymalska,Acting
17882,1,Isabelle Huppert,Isabelle Huppert,Acting
1526594,2,Lorenzo Zurzolo,Lorenzo Zurzolo,Acting
1482162,2,Mateusz Kościukiewicz,Mateusz Kościukiewicz,Acting
3511048,2,Tomasz Organek,Tomasz Organek,Sound
25072,2,Oscar Isaac,Oscar Isaac,Acting
1230868,1,Tiffany Haddish,Tiffany Haddish,Acting
1034681,2,Tye Sheridan,Tye Sheridan,Acting
5293,2,Willem Dafoe,Willem Dafoe,Acting
1723573,2,Alexander Babara,Alexander Babara,Acting
1125,2,Ewen Bremner,Ewen Bremner,Acting
1325961,1,Suki Waterhouse,Suki Waterhouse,Acting
129825,2,Richard Jobson,Richard Jobson,Directing
1007679,1,Seána Kerslake,Seána Kerslake,Acting
1400708,2,Leo Flanagan,Leo Flanagan,Acting
1203789,1,Danielle Macdonald,Danielle Macdonald,Acting
1206337,2,Hugh Skinner,Hugh Skinner,Acting
34901,1,Joanna Lumley,Joanna Lumley,Acting
1600616,1,Rebecca Benson,Rebecca Benson,Acting
480,2,Gary Lewis,Gary Lewis,Acting
6193,2,Leonardo DiCaprio,Leonardo DiCaprio,Acting
6194,1,Claire Danes,Claire Danes,Acting
17772,2,Jesse Bradford,Jesse Bradford,Acting
6198,2,Vondie Curtis-Hall,Vondie Curtis-Hall,Acting
6197,2,Brian Dennehy,Brian Dennehy,Acting
27811,2,Peter Weller,Peter Weller,Acting
351,1,Judy Davis,Judy Davis,Acting
65,2,Ian Holm,Ian Holm,Acting
6104,2,Julian Sands,Julian Sands,Acting
6355,2,Roy Scheider,Roy Scheider,Acting
13548,2,James Spader,James Spader,Acting
18686,1,Holly Hunter,Holly Hunter,Acting
13550,2,Elias Koteas,Elias Koteas,Acting
13549,1,Deborah Kara Unger,Deborah Kara Unger,Acting
2165,1,Rosanna Arquette,Rosanna Arquette,Acting
17288,2,Michael Fassbender,Michael Fassbender,Acting
36662,1,Carey Mulligan,Carey Mulligan,Acting
18473,2,James Badge Dale,James Badge Dale,Acting
87243,1,Nicole Beharie,Nicole Beharie,Acting
1141384,1,Lucy Walters,Lucy Walters,Acting
1060565,1,Marina Abramović,Marina Abramović,Acting
5292,2,Denzel Washington,Denzel Washington,Acting
3910,1,Frances McDormand,Frances McDormand,Acting
178634,2,Alex Hassell,Alex Hassell,Acting
216425,2,Bertie Carvel,Bertie Carvel,Acting
2039,2,Brendan Gleeson,Brendan Gleeson,Acting
1953927,1,Tsering Choekyi,Tsering Choekyi,Acting
1953928,0,Pema Chokey,Pema Chokey,Acting
1953929,2,Samten Dhondup,Samten Dhondup,Acting
1953930,0,Jamyang Choezom,Jamyang Choezom,Acting
882,1,Liv Tyler,Liv Tyler,Acting
11281,1,Sinéad Cusack,Sinéad Cusack,Acting
16940,2,Jeremy Irons,Jeremy Irons,Acting
12763,2,Joseph Fiennes,Joseph Fiennes,Acting
1061561,2,Mark Cousins,Mark Cousins,Directing
3056,2,Jeremy Thomas,Jeremy Thomas,Production
26513,1,Debra Winger,Debra Winger,Acting
135792,2,Michael Emil,Michael Emil,Acting
9207,1,Theresa Russell,Theresa Russell,Acting
3150,2,Tony Curtis,Tony Curtis,Acting
2048,2,Gary Busey,Gary Busey,Acting
68301,2,Will Sampson,Will Sampson,Acting
1136406,2,Tom Holland,Tom Holland,Acting
505710,1,Zendaya,Zendaya,Acting
71580,2,Benedict Cumberbatch,Benedict Cumberbatch,Acting
1649152,2,Jacob Batalon,Jacob Batalon,Acting
15277,2,Jon Favreau,Jon Favreau,Acting
65731,2,Sam Worthington,Sam Worthington,Acting
8691,1,Zoe Saldaña,Zoe Saldaña,Acting
10205,1,Sigourney Weaver,Sigourney Weaver,Acting
32747,2,Stephen Lang,Stephen Lang,Acting
204,1,Kate Winslet,Kate Winslet,Acting
97576,1,Gemma Chan,Gemma Chan,Acting
512991,2,Richard Madden,Richard Madden,Acting
11701,1,Angelina Jolie,Angelina Jolie,Acting
3136,1,Salma Hayek Pinault,Salma Hayek Pinault,Acting
466505,2,Kumail Nanjiani,Kumail Nanjiani,Acting
1083010,1,Letitia Wright,Letitia Wright,Acting
87265,2,Tenoch Huerta Mejía,Tenoch Huerta Mejía,Acting
1267329,1,Lupita Nyong'o,Lupita Nyong'o,Acting
82104,1,Danai Gurira,Danai Gurira,Acting
1447932,2,Winston Duke,Winston Duke,Acting
1912381,1,Xochitl Gomez,Xochitl Gomez,Acting
550843,1,Elizabeth Olsen,Elizabeth Olsen,Acting
5294,2,Chiwetel Ejiofor,Chiwetel Ejiofor,Acting
30082,2,Benedict Wong,Benedict Wong,Acting
74568,2,Chris Hemsworth,Chris Hemsworth,Acting
524,1,Natalie Portman,Natalie Portman,Acting
3894,2,Christian Bale,Christian Bale,Acting
62561,1,Tessa Thompson,Tessa Thompson,Acting
55934,2,Taika Waititi,Taika Waititi,Directing
5469,2,Ralph Fiennes,Ralph Fiennes,Acting
59620,1,Gemma Arterton,Gemma Arterton,Acting
7026,2,Rhys Ifans,Rhys Ifans,Acting
1247,2,Matthew Goode,Matthew Goode,Acting
2441,2,Tom Hollander,Tom Hollander,Acting
2524,2,Tom Hardy,Tom Hardy,Acting
1812,1,Michelle Williams,Michelle Williams,Acting
2038,1,Naomie Harris,Naomie Harris,Acting
81316,2,Reid Scott,Reid Scott,Acting
1190668,2,Timothée Chalamet,Timothée Chalamet,Acting
933238,1,Rebecca Ferguson,Rebecca Ferguson,Acting
117642,2,Jason Momoa,Jason Momoa,Acting
1640,2,Stellan Skarsgård,Stellan Skarsgård,Acting
1489211,2,Simu Liu,Simu Liu,Acting
1625558,1,Awkwafina,Awkwafina,Acting
2282,2,Ben Kingsley,Ben Kingsley,Acting
2979464,1,Meng'er Zhang,张梦儿,Acting
18918,2,Dwayne Johnson,Dwayne Johnson,Acting
83860,2,Aldis Hodge,Aldis Hodge,Acting
1253353,2,Noah Centineo,Noah Centineo,Acting
164945,1,Sarah Shahi,Sarah Shahi,Acting
2042690,3,Quintessa Swindell,Quintessa Swindell,Acting
11288,2,Robert Pattinson,Robert Pattinson,Acting
37153,1,Zoë Kravitz,Zoë Kravitz,Acting
2954,2,Jeffrey Wright,Jeffrey Wright,Acting
72466,2,Colin Farrell,Colin Farrell,Acting
17142,2,Paul Dano,Paul Dano,Acting
37632,2,Eddie Redmayne,Eddie Redmayne,Acting
9642,2,Jude Law,Jude Law,Acting
1019,2,Mads Mikkelsen,Mads Mikkelsen,Acting
132157,3,Ezra Miller,Ezra Miller,Acting
58873,2,Dan Fogler,Dan Fogler,Acting
287,2,Brad Pitt,Brad Pitt,Acting
125025,1,Joey King,Joey King,Acting
27428,2,Aaron Taylor-Johnson,Aaron Taylor-Johnson,Acting
226366,2,Brian Tyree Henry,Brian Tyree Henry,Acting
1658375,2,Andrew Koji,Andrew Koji,Acting
13240,2,Mark Wahlberg,Mark Wahlberg,Acting
1163789,1,Sophia Ali,Sophia Ali,Acting
1859934,1,Tati Gabrielle,Tati Gabrielle,Acting
3131,2,Antonio Banderas,Antonio Banderas,Acting
10859,2,Ryan Reynolds,Ryan Reynolds,Acting
1388593,1,Jodie Comer,Jodie Comer,Acting
1467219,2,Joe Keery,Joe Keery,Acting
1488961,2,Lil Rel Howery,Lil Rel Howery,Acting
929511,2,Utkarsh Ambudkar,Utkarsh Ambudkar,Acting
1620,1,Michelle Yeoh,Michelle Yeoh,Acting
1381186,1,Stephanie Hsu,Stephanie Hsu,Acting
690,2,Ke Huy Quan,Ke Huy Quan,Acting
20904,2,James Hong,James Hong,Acting
8944,1,Jamie Lee Curtis,Jamie Lee Curtis,Acting
6384,2,Keanu Reeves,Keanu Reeves,Acting
530,1,Carrie-Anne Moss,Carrie-Anne Moss,Acting
1639847,2,Yahya Abdul-Mateen II,Yahya Abdul-Mateen II,Acting
221611,2,Jonathan Groff,Jonathan Groff,Acting
1202689,1,Jessica Henwick,Jessica Henwick,Acting
4587,1,Halle Berry,Halle Berry,Acting
17178,2,Patrick Wilson,Patrick Wilson,Acting
1010135,2,John Bradley,John Bradley,Acting
1440574,2,Charlie Plummer,Charlie Plummer,Acting
2225985,1,Kelly Yu,于文文,Acting
115150,1,Kaya Scodelario,Kaya Scodelario,Acting
1408809,1,Hannah John-Kamen,Hannah John-Kamen,Acting
1223726,2,Robbie Amell,Robbie Amell,Acting
1017294,2,Tom Hopper,Tom Hopper,Acting
212934,2,Avan Jogia,Avan Jogia,Acting
7499,2,Jared Leto,Jared Leto,Acting
136532,2,Matt Smith,Matt Smith,Acting
1371297,1,Adria Arjona,Adria Arjona,Acting
15440,2,Jared Harris,Jared Harris,Acting
8169,2,Tyrese Gibson,Tyrese Gibson,Acting
1245,1,Scarlett Johansson,Scarlett Johansson,Acting
1373737,1,Florence Pugh,Florence Pugh,Acting
3293,1,Rachel Weisz,Rachel Weisz,Acting
35029,2,David Harbour,David Harbour,Acting
5538,2,Ray Winstone,Ray Winstone,Acting
16828,2,Chris Evans,Chris Evans,Acting
74688,1,Keke Palmer,Keke Palmer,Acting
21198,2,Peter Sohn,Peter Sohn,Acting
1102500,1,Dale Soules,Dale Soules,Acting
11181,2,Kenneth Branagh,Kenneth Branagh,Acting
1364004,2,Tom Bateman,Tom Bateman,Acting
516,1,Annette Bening,Annette Bening,Acting
59919,2,Russell Brand,Russell Brand,Acting
492791,2,Ali Fazal,Ali Fazal,Acting
968367,1,Stephanie Beatriz,Stephanie Beatriz,Acting
2521631,1,María Cecilia Botero,María Cecilia Botero,Acting
5723,2,John Leguizamo,John Leguizamo,Acting
1010157,1,Diane Guerrero,Diane Guerrero,Acting
2489411,1,Jessica Darrow,Jessica Darrow,Acting
1396124,1,Sosie Bacon,Sosie Bacon,Acting
59219,2,Kyle Gallner,Kyle Gallner,Acting
198847,2,Jessie T. Usher,Jessie T. Usher,Acting
79087,1,Robin Weigert,Robin Weigert,Acting
145245,1,Caitlin Stasey,Caitlin Stasey,Acting
10297,2,Matthew McConaughey,Matthew McConaughey,Acting
368,1,Reese Witherspoon,Reese Witherspoon,Acting
1303037,2,Taron Egerton,Taron Egerton,Acting
21127,2,Bobby Cannavale,Bobby Cannavale,Acting
18277,1,Sandra Bullock,Sandra Bullock,Acting
38673,2,Channing Tatum,Channing Tatum,Acting
10980,2,Daniel Radcliffe,Daniel Radcliffe,Acting
1180099,1,Da'Vine Joy Randolph,Da'Vine Joy Randolph,Acting
131,2,Jake Gyllenhaal,Jake Gyllenhaal,Acting
1222992,1,Eiza González,Eiza González,Acting
39520,2,Garret Dillahunt,Garret Dillahunt,Acting
39213,2,Keir O'Donnell,Keir O'Donnell,Acting
77517,1,Isabelle Fuhrman,Isabelle Fuhrman,Acting
12041,1,Julia Stiles,Julia Stiles,Acting
58014,2,Rossif Sutherland,Rossif Sutherland,Acting
60719,2,Hiro Kanagawa,Hiro Kanagawa,Acting
2563029,2,Matthew Finlan,Matthew Finlan,Acting
237405,1,Lady Gaga,Lady Gaga,Acting
1023139,2,Adam Driver,Adam Driver,Acting
1158,2,Al Pacino,Al Pacino,Acting
6807,2,Sam Rockwell,Sam Rockwell,Acting
1231717,2,Marc Maron,Marc Maron,Acting
64342,2,Craig Robinson,Craig Robinson,Acting
1560244,2,Anthony Ramos,Anthony Ramos,Acting
80602,2,Tyler Perry,Tyler Perry,Acting
1227611,2,Ron Pardo,Ron Pardo,Acting
3044930,2,Will Brisbin,Will Brisbin,Acting
3227497,2,Kingsley Marshall,Kingsley Marshall,Acting
2717685,2,Keegan Hedley,Keegan Hedley,Acting
1204,1,Julia Roberts,Julia Roberts,Acting
1461,2,George Clooney,George Clooney,Acting
481337,1,Kaitlyn Dever,Kaitlyn Dever,Acting
1308133,2,Maxime Bouttier,Maxime Bouttier,Acting
1399531,1,Billie Lourd,Billie Lourd,Acting
222121,2,Ben Schwartz,Ben Schwartz,Acting
11006,2,James Marsden,James Marsden,Acting
110742,1,Tika Sumpter,Tika Sumpter,Acting
1212864,1,Colleen O'Shaughnessey,Colleen O'Shaughnessey,Acting
17605,2,Idris Elba,Idris Elba,Acting
1397778,1,Anya Taylor-Joy,Anya Taylor-Joy,Acting
3292,2,Nicholas Hoult,Nicholas Hoult,Acting
47627,1,Janet McTeer,Janet McTeer,Acting
17342,2,Paul Adelstein,Paul Adelstein,Acting
21657,1,Vera Farmiga,Vera Farmiga,Acting
1731961,2,Ruairí O'Connor,Ruairí O'Connor,Acting
2485582,1,Sarah Catherine Hook,Sarah Catherine Hook,Acting
2047847,2,Julian Hilliard,Julian Hilliard,Acting
17647,1,Michelle Rodriguez,Michelle Rodriguez,Acting
55638,2,Kevin Hart,Kevin Hart,Acting
17697,2,John Krasinski,John Krasinski,Acting
1240487,1,Kate McKinnon,Kate McKinnon,Acting
3896,2,Liam Neeson,Liam Neeson,Acting
2419575,0,Jacob Perez,Jacob Perez,Acting
26723,1,Katheryn Winnick,Katheryn Winnick,Acting
589722,1,Teresa Ruiz,Teresa Ruiz,Acting
2133918,2,Sean A. Rosales,Sean A. Rosales,Acting
1277188,2,Jacob Tremblay,Jacob Tremblay,Acting
1774679,2,Jack Dylan Grazer,Jack Dylan Grazer,Acting
2990400,1,Emma Berman,Emma Berman,Acting
1874693,2,Saverio Raimondo,Saverio Raimondo,Acting
52792,1,Maya Rudolph,Maya Rudolph,Acting
51329,2,Bradley Cooper,Bradley Cooper,Acting
112,1,Cate Blanchett,Cate Blanchett,Acting
3051,1,Toni Collette,Toni Collette,Acting
28633,2,Richard Jenkins,Richard Jenkins,Acting
1121,2,Benicio del Toro,Benicio del Toro,Acting
3490,2,Adrien Brody,Adrien Brody,Acting
121529,1,Léa Seydoux,Léa Seydoux,Acting
7447,2,Alec Baldwin,Alec Baldwin,Acting
12110,1,Amy Sedaris,Amy Sedaris,Acting
1767250,1,Ariana Greenblatt,Ariana Greenblatt,Acting
4785,2,Jeff Goldblum,Jeff Goldblum,Acting
54633,1,Grace Caroline Currey,Grace Caroline Currey,Acting
1279279,1,Virginia Gardner,Virginia Gardner,Acting
47296,2,Jeffrey Dean Morgan,Jeffrey Dean Morgan,Acting
2174509,2,Mason Gooding,Mason Gooding,Acting
945542,2,Jasper Cole,Jasper Cole,Acting
2231,2,Samuel L. Jackson,Samuel L. Jackson,Acting
192,2,Morgan Freeman,Morgan Freeman,Acting
1674162,2,Jonathan Majors,Jonathan Majors,Acting
83271,2,Glen Powell,Glen Powell,Acting
1383349,1,Christina Jackson,Christina Jackson,Acting
1218218,2,Thomas Sadoski,Thomas Sadoski,Acting
221115,2,Daren Kagasoff,Daren Kagasoff,Acting
2026050,1,Emmy Raver-Lampman,Emmy Raver-Lampman,Acting
1369329,2,Taylor John Smith,Taylor John Smith,Acting
18992,2,Aidan Quinn,Aidan Quinn,Acting
123724,2,Tim Draxl,Tim Draxl,Acting
1353827,1,Taylor Russell,Taylor Russell,Acting
116088,2,Logan Miller,Logan Miller,Acting
1789788,3,Indya Moore,Indya Moore,Acting
208782,1,Holland Roden,Holland Roden,Acting
1263515,2,Thomas Cocquerel,Thomas Cocquerel,Acting
82809,1,Annabelle Wallis,Annabelle Wallis,Acting
593202,1,Maddie Hasson,Maddie Hasson,Acting
1622199,2,George Young,George Young,Acting
536271,1,Michole Briana White,Michole Briana White,Acting
62547,1,Susanna Thompson,Susanna Thompson,Acting
1400939,1,Jacqueline Byers,Jacqueline Byers,Acting
5414,2,Colin Salmon,Colin Salmon,Acting
1237405,2,Christian Navarro,Christian Navarro,Acting
111658,1,Lisa Palfrey,Lisa Palfrey,Acting
2693053,2,Nicholas Ralph,Nicholas Ralph,Acting
2803710,2,Mason Thames,Mason Thames,Acting
569,2,Ethan Hawke,Ethan Hawke,Acting
1530558,1,Madeleine McGraw,Madeleine McGraw,Acting
4654,2,Jeremy Davies,Jeremy Davies,Acting
41020,2,E. Roger Mitchell,E. Roger Mitchell,Acting
2963,2,Nicolas Cage,Nicolas Cage,Acting
1253360,2,Pedro Pascal,Pedro Pascal,Acting
21676,1,Sharon Horgan,Sharon Horgan,Acting
198150,2,Ike Barinholtz,Ike Barinholtz,Acting
145326,1,Alessandra Mastronardi,Alessandra Mastronardi,Acting
53807,2,Armie Hammer,Armie Hammer,Acting
72873,2,Michael Stuhlbarg,Michael Stuhlbarg,Acting
20577,1,Amira Casar,Amira Casar,Acting
935096,1,Esther Garrel,Esther Garrel,Acting
10989,2,Rupert Grint,Rupert Grint,Acting
10990,1,Emma Watson,Emma Watson,Acting
194,2,Richard Harris,Richard Harris,Acting
10993,2,Tom Felton,Tom Felton,Acting
2396546,1,Madelyn Grace,Madelyn Grace,Acting
2839,2,Brendan Sexton III,Brendan Sexton III,Acting
2223768,2,Adam Young,Adam Young,Acting
1629429,2,Rocci Williams,Rocci Williams,Acting
55174,2,Marcus Thomas,Marcus Thomas,Acting
2975,2,Laurence Fishburne,Laurence Fishburne,Acting
1654001,1,Amber Midthunder,Amber Midthunder,Acting
7497,2,Holt McCallany,Holt McCallany,Acting
821,1,Beverly D'Angelo,Beverly D'Angelo,Acting
2273501,1,Alexis Louder,Alexis Louder,Acting
83002,1,Jessica Chastain,Jessica Chastain,Acting
955,1,Penélope Cruz,Penélope Cruz,Acting
9824,1,Diane Kruger,Diane Kruger,Acting
64439,1,Fan Bingbing,范冰冰,Acting
58225,2,Zach Galifianakis,Zach Galifianakis,Acting
27105,2,Ed Helms,Ed Helms,Acting
39187,1,Olivia Colman,Olivia Colman,Acting
1029934,2,Justice Smith,Justice Smith,Acting
6065,2,Dennis Quaid,Dennis Quaid,Acting
1998733,2,Jaboukie Young-White,Jaboukie Young-White,Acting
17773,1,Gabrielle Union,Gabrielle Union,Acting
140,1,Lucy Liu,Lucy Liu,Acting
1373659,1,Melissa Barrera,Melissa Barrera,Acting
974169,1,Jenna Ortega,Jenna Ortega,Acting
1508653,1,Jasmin Savoy Brown,Jasmin Savoy Brown,Acting
1030513,2,Jack Quaid,Jack Quaid,Acting
1356758,1,Thomasin McKenzie,Thomasin McKenzie,Acting
47754,1,Rita Tushingham,Rita Tushingham,Acting
1672687,2,Michael Ajao,Michael Ajao,Acting
2888,2,Will Smith,Will Smith,Acting
53923,1,Aunjanue Ellis-Taylor,Aunjanue Ellis-Taylor,Acting
1607523,1,Saniyya Sidney,Saniyya Sidney,Acting
2214765,1,Demi Singleton,Demi Singleton,Acting
19498,2,Jon Bernthal,Jon Bernthal,Acting
2230991,1,Daisy Edgar-Jones,Daisy Edgar-Jones,Acting
61084,1,Michael Hyatt,Michael Hyatt,Acting
1246618,2,Sterling Macer Jr.,Sterling Macer Jr.,Acting
234352,1,Margot Robbie,Margot Robbie,Acting
1117313,2,John David Washington,John David Washington,Acting
4941,2,Alessandro Nivola,Alessandro Nivola,Acting
127558,1,Andrea Riseborough,Andrea Riseborough,Acting
20750,1,Judy Greer,Judy Greer,Acting
1511997,1,Andi Matichak,Andi Matichak,Acting
1267684,2,James Jude Courtney,James Jude Courtney,Acting
14692,2,Nick Castle,Nick Castle,Acting
1057068,1,Han Ye-ri,한예리,Acting
1080935,1,Youn Yuh-jung,윤여정,Acting
883,2,Will Patton,Will Patton,Acting
2476742,2,Alan Kim,Alan Kim,Acting
6885,1,Charlize Theron,Charlize Theron,Acting
56734,1,Chloë Grace Moretz,Chloë Grace Moretz,Acting
2532098,2,Javon Walton,Javon Walton,Acting
208519,2,Nick Kroll,Nick Kroll,Acting
52763,2,Aamir Khan,Aamir Khan,Acting
37233,1,Kareena Kapoor Khan,Kareena Kapoor Khan,Acting
237052,2,Naga Chaitanya Akkineni,Naga Chaitanya Akkineni,Acting
99711,1,Mona Singh,Mona Singh,Acting
140763,2,Manav Vij,Manav Vij,Acting
1696017,1,Darby Camp,Darby Camp,Acting
212285,2,Jack Whitehall,Jack Whitehall,Acting
2362044,2,Izaac Wang,Izaac Wang,Acting
8930,2,John Cleese,John Cleese,Acting
25147,2,Tony Hale,Tony Hale,Acting
1052109,2,Harry Styles,Harry Styles,Acting
62064,2,Chris Pine,Chris Pine,Acting
59315,1,Olivia Wilde,Olivia Wilde,Acting
1884703,1,KiKi Layne,KiKi Layne,Acting
529,2,Guy Pearce,Guy Pearce,Acting
1371819,1,Taj Atwal,Taj Atwal,Acting
234070,2,Harold Torres,Harold Torres,Acting
56650,2,Ray Fearon,Ray Fearon,Acting
1196041,2,Rohan Campbell,Rohan Campbell,Acting
37917,1,Kristen Stewart,Kristen Stewart,Acting
9191,2,Timothy Spall,Timothy Spall,Acting
3262411,2,Jack Nielen,Jack Nielen,Acting
3262412,2,Freddie Spry,Freddie Spry,Acting
1287084,2,Jack Farthing,Jack Farthing,Acting
210172,2,Harvey Guillén,Harvey Guillén,Acting
52583,2,Wagner Moura,Wagner Moura,Acting
40900,2,Mark Rylance,Mark Rylance,Acting
2895589,1,Anna Cobb,Anna Cobb,Acting
459980,2,André Holland,André Holland,Acting
