tw_id,tw_title,tmdb_id,imdb_id,production_country,tw_first_release_date,budget,global_revenue,movie_runtime,data_created_time,data_updated_time
29582,哈利波特：死神的聖物II,12445,tt1201607,美國,2011-07-14 00:00:00,125000000,1341511219,130,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22924,骨肉的總和,791177,tt10168670,美國,2022-11-24 00:00:00,16000000,15234907,130,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19318,美國舞孃,10802,tt0114436,美國,2022-07-01 00:00:00,45000000,20350754,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21117,捍衛戰士: 獨行俠,361743,tt1745960,美國,2022-05-23 00:00:00,170000000,1488732821,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26513,法拉利,365620,tt3758542,美國,2023-12-22 00:00:00,95000000,39220516,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25429,自由之聲,678512,tt7599146,美國,2023-09-19 00:00:00,14500000,250600000,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28197,到我們為止,1079091,tt10655524,美國,2024-08-23 00:00:00,25000000,350993761,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20484,月球隕落,406759,tt5834426,美國,2022-02-03 00:00:00,146000000,67319703,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20277,金牌特務：金士曼起源,476669,tt6856242,美國,2021-12-30 00:00:00,100000000,125897478,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19150,尚氣與十環傳奇,566525,tt9376612,美國,2021-09-02 00:00:00,150000000,432243292,132,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27173,挑戰者,937287,tt16426418,美國,2024-05-01 00:00:00,55000000,94182533,132,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18693,獵殺戰場,733317,tt6456326,美國,2022-03-18 00:00:00,1900000,0,132,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
7858,以你的名字呼喚我,398818,tt5726616,美國,2018-01-12 00:00:00,3500000,43143046,132,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27877,飛月情海,956842,tt1896747,美國,2024-07-10 00:00:00,100000000,42247783,132,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26775,滯留生,840430,tt14849194,美國,2024-03-01 00:00:00,13000000,42513270,133,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22530,阿姆斯特丹,664469,tt10304142,美國,2022-10-07 00:00:00,80000000,31245810,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23736,龍與地下城：盜賊榮耀,493529,tt2906216,美國,2023-03-29 00:00:00,151000000,208200000,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29526,魔戒：洛汗人之戰,839033,tt14824600,美國,2024-12-24 00:00:00,30000000,19958572,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18891,黑寡婦,497698,tt3480822,美國,2021-07-14 00:00:00,200000000,379751131,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25524,A.I.創世者,670292,tt11858890,美國,2023-09-29 00:00:00,80000000,104272136,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19659,達賴的一生,9746,tt0119485,美國,2022-07-08 00:00:00,28000000,5684789,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24998,GT：跨界玩家,980489,tt4495098,美國,2023-08-03 00:00:00,60000000,121700000,135,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
5887,小美人魚(數位2D版),447277,tt5971474,美國,2023-05-24 00:00:00,297000000,569626289,135,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20580,劫命救護,763285,tt4998632,美國,2022-03-25 00:00:00,40000000,52303589,136,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24841,謎霧莊園,5279,tt0280707,美國,2023-07-07 00:00:00,19800000,87754044,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25772,飢餓遊戲：自由幻夢 終結戰,131634,tt1951266,美國,2023-11-10 00:00:00,160000000,653428261,137,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29654,哈利波特：鳳凰會的密令,675,tt0373889,美國,2007-07-11 00:00:00,150000000,938212738,138,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28565,小丑：雙重瘋狂 ,889737,tt11315808,美國,2024-10-02 00:00:00,195000000,206400287,138,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19786,王者理查,614917,tt9620288,美國,2021-11-18 00:00:00,50000000,39400000,138,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29166,劊樂小丑2,663712,tt10403420,美國,2024-10-31 00:00:00,250000,15741780,138,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26678,機密特務:阿蓋爾,848538,tt15009428,美國,2024-01-31 00:00:00,200000000,96221061,139,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29082,艾諾拉,1064213,tt28607951,美國,2024-12-06 00:00:00,6000000,37802951,139,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23155,決戰38度線,653851,tt7693316,美國,2022-12-02 00:00:00,90000000,20000000,139,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20828,媽的多重宇宙,545611,tt6710474,美國,2022-04-22 00:00:00,25000000,139200000,140,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24499,蜘蛛人：穿越新宇宙,569094,tt9362722,美國,2023-06-21 00:00:00,100000000,690897910,140,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29719,巴布狄倫：搖滾詩人,661539,tt11563598,美國,2025-01-24 00:00:00,65000000,110280739,140,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28877,懼裂,933260,tt17526714,美國,2024-10-18 00:00:00,17500000,76506196,140,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
9023,2001太空漫遊,62,tt0062622,美國,2018-06-04 00:00:00,12000000,71923560,141,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26243,可憐的東西,792307,tt14230458,美國,2024-02-08 00:00:00,35000000,117607117,141,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28239,哈利波特：阿茲卡班的逃犯,673,tt0304141,美國,2004-06-05 00:00:00,130000000,789804554,141,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26836,天使之心,975056,tt14351082,美國,2024-03-07 00:00:00,50000000,20592796,142,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20863,怪獸與鄧不利多的秘密,338953,tt4123432,美國,2022-04-14 00:00:00,200000000,407200000,142,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24661,飢餓遊戲,70160,tt1392170,美國,2023-11-03 00:00:00,75000000,694394724,142,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24337,玩命關頭 X,385687,tt5433140,美國,2023-05-15 00:00:00,340000000,704709660,142,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23321,與你共舞,696157,tt12193804,美國,2022-12-30 00:00:00,50000000,59800000,144,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24540,閃電俠,298618,tt0439572,美國,2023-06-14 00:00:00,220000000,271333313,144,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29806,鑽石大劫案：極盜戰,604685,tt8008948,美國,2025-01-20 00:00:00,40000000,54586117,144,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27384,猩球崛起：王國誕生,653346,tt11389872,美國,2024-05-08 00:00:00,160000000,397378150,145,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29583,哈利波特：死神的聖物Ｉ,12444,tt0926084,美國,2010-11-19 00:00:00,250000000,954305868,146,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24034,穆荷蘭大道 4K數位修復版,1018,tt0166924,美國,2023-04-14 00:00:00,15000000,20289986,146,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25729,飢餓遊戲：星火燎原,101299,tt1951264,美國,2023-10-20 00:00:00,130000000,865011746,146,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21161,侏羅紀世界: 統霸天下,507086,tt8041270,美國,2022-06-08 00:00:00,165000000,1001978080,147,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20215,駭客任務：復活,624860,tt10838180,美國,2021-12-22 00:00:00,190000000,156497322,147,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20189,蜘蛛人：無家日,634649,tt10872600,美國,2021-12-15 00:00:00,200000000,1921847111,148,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29206,神鬼戰士 2,558449,tt9218128,美國,2024-11-14 00:00:00,310000000,458718000,148,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27481,芙莉歐莎：瘋狂麥斯傳奇篇章,786892,tt12037194,美國,2024-05-22 00:00:00,170000000,173775791,149,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24128,星際異攻隊3 ,447365,tt6791350,美國,2023-05-03 00:00:00,250000000,845600000,150,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23536,法貝爾曼,804095,tt14208870,美國,2023-02-24 00:00:00,40000000,45629909,151,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19539,最後的決鬥,617653,tt4244994,美國,2021-10-15 00:00:00,100000000,30552111,152,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20104,哈利波特：神秘的魔法石,671,tt0241527,美國,2001-11-16 00:00:00,125000000,976475550,152,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
16091,黑暗騎士,155,tt0468569,美國,2008-07-16 00:00:00,185000000,1004558444,152,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19921,蘿莉塔,9769,tt0119558,美國,2022-06-17 00:00:00,62000000,1100000,153,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20982,記憶殺神,818397,tt11827628,美國,2022-04-29 00:00:00,30000000,13900000,153,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29706,哈利波特：混血王子的背叛,767,tt0417741,美國,2009-07-15 00:00:00,250000000,933959197,153,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19182,沙丘,438631,tt1160419,美國,2021-09-16 00:00:00,165000000,407573628,155,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24787,印第安納瓊斯：命運輪盤 ,335977,tt1462764,美國,2023-06-29 00:00:00,294700000,383963057,155,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20362,西城故事,511809,tt3581652,美國,2022-01-21 00:00:00,100000000,76016171,156,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19885,永恆族,524434,tt9032400,美國,2021-11-03 00:00:00,200000000,402064899,156,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26218,飢餓遊戲：鳴鳥與游蛇之歌,695721,tt10545296,美國,2023-11-17 00:00:00,100000000,337371917,157,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29705,哈利波特：火盃的考驗,674,tt0330373,美國,2005-11-18 00:00:00,150000000,895921036,157,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20212,GUCCI：豪門謀殺案,644495,tt11214590,美國,2022-01-07 00:00:00,75000000,153235995,157,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26210,拿破崙 ,753342,tt13287846,美國,2023-11-24 00:00:00,165000000,220597098,158,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23400,TÁR 塔爾,817758,tt14444726,美國,2023-02-25 00:00:00,35000000,29048571,158,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21306,大開眼戒,345,tt0120663,美國,2022-09-08 00:00:00,65000000,162100000,159,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28220,哈利波特：消失的密室,672,tt0295297,美國,2002-11-15 00:00:00,100000000,876688482,161,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29401,魔法壞女巫,402431,tt1262426,美國,2024-11-21 00:00:00,150000000,728145850,162,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23049,黑豹 2：瓦干達萬歲,505642,tt9114286,美國,2022-11-09 00:00:00,250000000,859102154,162,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22416,阿凡達 (A版),19995,tt0499549,美國,2022-09-23 00:00:00,237000000,2923706026,162,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22195,拉辛正傳,601635,tt10028196,美國,2022-09-08 00:00:00,23000000,16000000,164,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24868,不可能的任務：致命清算 第一章,575264,tt9603212,美國,2023-07-06 00:00:00,291000000,567535383,164,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26768,沙丘：第二部,693134,tt15239678,美國,2024-02-28 00:00:00,190000000,714444358,167,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17104,星際效應,157336,tt0816692,美國,2014-11-07 00:00:00,165000000,746606706,169,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23894,捍衛任務4,603692,tt10366206,美國,2023-03-22 00:00:00,90000000,440157245,170,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20587,蝙蝠俠,414906,tt1877830,美國,2022-03-03 00:00:00,185000000,772319315,176,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24046,寶可噩夢,798286,tt13521006,美國,2023-04-21 00:00:00,35000000,12337378,179,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25086,與狼共舞,581,tt0099348,美國,2023-08-04 00:00:00,22000000,424208848,181,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24917,奧本海默,872585,tt15398776,美國,2023-07-21 00:00:00,100000000,952000000,181,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23517,巴比倫,615777,tt10640346,美國,2023-01-20 00:00:00,78000000,63363579,189,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23322,阿凡達：水之道,76600,tt1630029,美國,2022-12-16 00:00:00,460000000,2320250281,192,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18707,齊瓦哥醫生,907,tt0059113,美國,2022-10-05 00:00:00,11000000,111858363,200,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25816,花月殺手,466420,tt5537002,美國,2023-10-20 00:00:00,200000000,156922344,206,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29081,粗獷派建築師,549509,tt8999762,美國,2025-01-25 00:00:00,9000000,31133665,215,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21998,請為我在羅馬多留一天,,,義大利,2022-09-08 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23345,《聽見天堂》4K數位修復版,,,義大利,2023-01-13 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29617,愛與怒,,,義大利,2024-12-19 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
19372,達賴喇嘛:大腦故事 ,,,義大利,2021-11-12 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27548,不存在的騎士,,,義大利,2024-05-24 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20239,戰地夜曲,,,義大利,2022-07-01 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25397,在旅途中：方濟各的朝聖之旅,1004682,tt21374930,義大利,2023-09-28 00:00:00,0,0,80,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25285,AI時代,1091360,tt10400026,義大利,2023-09-08 00:00:00,0,0,81,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21263,愛在書店相遇時,654344,tt10072662,義大利,2022-06-02 00:00:00,0,0,89,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25537,男人最壞女人最愛,1090024,tt16008564,義大利,2023-09-28 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24927,絕美波麗露,795254,tt11773446,義大利,2023-08-25 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18686,惡靈陷阱,646541,tt3280186,義大利,2021-09-24 00:00:00,0,0,90,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21352,隔離巢,752616,tt13091090,義大利,2022-06-17 00:00:00,0,0,91,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24107,惡靈地堡,794234,tt13893190,義大利,2023-04-21 00:00:00,0,0,92,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24351,收陰機,1017063,tt19363554,義大利,2023-05-19 00:00:00,0,0,93,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21789,洞,47060,tt0156610,義大利,2022-07-22 00:00:00,0,0,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18312,西西里恐怖故事,664561,tt6051260,義大利,2021-03-19 00:00:00,0,0,95,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23487,若愛重來,743173,tt12989910,義大利,2023-03-17 00:00:00,0,0,101,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26619,歡迎光臨黑手黨餐廳,838876,tt15213704,義大利,2024-02-02 00:00:00,0,0,105,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
18356,郵差,11010,tt0110877,義大利,2021-04-09 00:00:00,3000000,33000000,109,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23946,愛情停損點,794246,tt14508984,義大利,2023-06-09 00:00:00,0,0,110,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26873,盛夏最溫暖的初戀,1043997,tt9320170,義大利,2024-03-22 00:00:00,0,0,111,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28179,我們還有明天,1026227,tt21800162,義大利,2024-08-30 00:00:00,9000000,49849677,118,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20313,非甜蜜生活,608980,tt9110904,義大利,2021-12-28 00:00:00,0,0,119,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24255,禁忌的畫像：卡拉瓦喬之影,693349,tt11877386,義大利,2023-05-26 00:00:00,5000000,0,120,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27229,少年的漂浪旅程,937746,tt14225838,義大利,2024-05-03 00:00:00,13272819,0,121,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27360,如果可以再死一次,700819,tt6832210,義大利,2024-05-17 00:00:00,0,0,121,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20872,真愛超能力,612491,tt10791152,義大利,2022-04-29 00:00:00,0,882,122,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24883,屍發現場,852758,tt15823126,義大利,2023-08-11 00:00:00,0,0,126,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26917,盜墓奇美拉,837335,tt14561712,義大利,2024-04-19 00:00:00,0,4933288,131,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27511,教宗家的小兒子,801112,tt14137416,義大利,2024-07-05 00:00:00,14100000,4123091,134,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26730,蓋世怪胎,571468,tt7270808,義大利,2024-02-23 00:00:00,12000000,0,141,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24638,回不去的那座山,803700,tt14641542,義大利,2023-07-15 00:00:00,0,9494985,147,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23727,配樂大師顏尼歐,396194,tt3031654,義大利,2023-02-27 00:00:00,0,4332386,156,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
15169,海上鋼琴師,10376,tt0120731,義大利,2019-12-27 00:00:00,9000000,21057208,170,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28212,流浪吉普賽,1023962,tt4707780,義大利,2024-09-13 00:00:00,0,0,175,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23320,夢迴西藏：軍官與達賴喇嘛,,,英國,2022-12-30 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24716,馬克白（莎翁經典劇集）,,,英國,2023-08-03 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21312,伊恩•麥克連 80歲個人秀巡迴演出（英國國家劇院現場）,,,英國,2022-06-11 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
2858,巴黎，德州,,,英國,2016-09-02 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22407,丹尼爾約翰斯頓：魔鬼詩篇,,,英國,2022-09-23 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21515,利奥波德城（英國國家劇院現場）,,,英國,2022-06-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26265,直線偏執狂（英國國家劇院現場）,,,英國,2023-11-30 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25637,達利:慾望之謎,,,英國,2023-10-13 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27651,凡尼亞（英國國家劇院現場）,,,英國,2024-07-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20337,曼儂‧雷斯科（英國皇家歌劇院）,,,英國,2022-02-10 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20290,小心女人,,,英國,2022-01-07 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20418,波西米亞人（英國皇家歌劇院）,,,英國,2022-02-10 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26882,城市時裝速記,,,英國,2024-03-15 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20293,兩情世界,,,英國,2022-01-07 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24111,COLDPLAY: LIVE AT RIVER PLATE,,,英國,2023-04-19 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17916,愛是您·愛是我,,,英國,2020-12-24 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24090,烈火亞當,,,英國,2023-04-21 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
17581,平克佛洛伊德：迷牆,,,英國,2024-12-14 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
29813,《秘密與謊言:數位修復版》,,,英國,2025-01-24 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25080,無事生非（莎翁經典劇集）,,,英國,2023-08-22 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
23342,初步舉證,,,英國,2022-12-20 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26277,海鷗 （英國國家劇院現場）,,,英國,2023-11-30 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27841,好人赫德（英國國家劇院現場）,,,英國,2024-07-11 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20445,直到世界末日,,,英國,2023-07-16 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
20292,打擊驚魂,,,英國,2022-01-07 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
27998,致英格蘭（英國國家劇院現場）,,,英國,2024-07-30 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21758,法蘭克札帕：從前衛到當代,,,英國,2022-07-29 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
21389,們,,,英國,2022-05-31 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
25894,塵埃之書：野美人號（英國國家劇院現場）,,,英國,2023-10-25 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
14021,遮蔽的天空,,,英國,2022-01-21 00:00:00,,,,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
24717,小提琴天后慕特：愛樂一生,1104840,,英國,2023-06-30 00:00:00,0,0,0,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
22758,流浪者之歌,861947,,英國,2022-10-21 00:00:00,0,0,45,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
28828,地獄灰姑娘,1130053,tt27819388,英國,2024-10-25 00:00:00,0,47300,82,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
26320,怪胎女孩,935906,tt8649252,英國,2024-01-05 00:00:00,84,1234483,84,2025-03-02 01:08:54.339400+00:00,2025-03-02 16:42:24.139881+00:00
