Date,Amount,Tickets,TotalAmount,TotalTickets,Rate,TheaterCount,MovieId
2023-05-15~2023-05-21,233039.0,926.0,22542319,89407,-0.3429561461,20,23956
2023-05-22~2023-05-28,165885.0,658.0,22708204,90065,-0.2881663584,11,23956
2023-05-29~2023-06-04,116008.0,492.0,22824212,90557,-0.3006721524,9,23956
2023-06-05~2023-06-11,84594.0,324.0,22908806,90881,-0.2707916695,7,23956
2023-06-12~2023-06-18,89215.0,343.0,22998021,91224,0.0546256236,6,23956
2023-06-19~2023-06-25,669349.0,2705.0,23667370,93929,6.5026508995,48,23956
2023-06-26~2023-07-02,424619.0,1744.0,24091989,95673,-0.3656239122,48,23956
2023-07-03~2023-07-09,160819.0,643.0,24252808,96316,-0.6212628262000001,19,23956
2023-07-10~2023-07-16,17015.0,75.0,24269823,96391,-0.8941978249,5,23956
2023-07-17~2023-07-23,3510.0,16.0,24273333,96407,-0.7937114311,1,23956
2023-12-18~2023-12-24,,,153090,367,-1.0,0,26257
2023-12-25~2023-12-31,2895989.0,11660.0,3049079,12027,0.0,102,26257
2024-01-01~2024-01-07,2984950.0,12096.0,6034029,24123,0.030718694,102,26257
2024-01-08~2024-01-14,1079022.0,4343.0,7113051,28466,-0.6385125379000001,101,26257
2024-01-15~2024-01-21,520501.0,2021.0,7633552,30487,-0.5176178058,85,26257
2024-01-22~2024-01-28,164233.0,632.0,7797785,31119,-0.6844713075000001,37,26257
2024-01-29~2024-02-04,57561.0,218.0,7855346,31337,-0.6495162361,12,26257
2024-02-05~2024-02-11,35466.0,135.0,7890812,31472,-0.3838536509,6,26257
2024-02-12~2024-02-18,15670.0,60.0,7906482,31532,-0.5581683866,3,26257
2024-02-19~2024-02-25,5450.0,21.0,7911932,31553,-0.6522016592000001,1,26257
2024-02-26~2024-03-03,8357.0,51.0,7920289,31604,0.5333944954000001,2,26257
2024-03-04~2024-03-10,10167.0,71.0,7930456,31675,0.21658489890000002,2,26257
2024-03-11~2024-03-17,23157.0,265.0,7953613,31940,1.2776630274,3,26257
2024-03-18~2024-03-24,20264.0,264.0,7973877,32204,-0.1249298268,3,26257
2024-03-25~2024-03-31,12293.0,179.0,7986170,32383,-0.39335767860000004,3,26257
2024-04-01~2024-04-07,25590.0,261.0,8011760,32644,1.0816724965,2,26257
2024-04-08~2024-04-14,15605.0,165.0,8027365,32809,-0.390191481,2,26257
2024-04-15~2024-04-21,8115.0,84.0,8035480,32893,-0.47997436720000003,2,26257
2024-05-20~2024-05-26,20401.0,92.0,46114,206,-0.2065881072,17,26742
2024-05-27~2024-06-02,5590.0,26.0,51704,232,-0.7259938238,6,26742
2024-06-03~2024-06-09,0.0,0.0,51704,232,-1.0,1,26742
2024-06-10~2024-06-16,,,51704,232,0.0,0,26742
2024-06-17~2024-06-23,,,51704,232,0.0,0,26742
2024-06-24~2024-06-30,,,51704,232,0.0,0,26742
2024-07-01~2024-07-07,,,51704,232,0.0,0,26742
2024-07-08~2024-07-14,,,51704,232,0.0,0,26742
2024-07-15~2024-07-21,,,51704,232,0.0,0,26742
2024-07-22~2024-07-28,,,51704,232,0.0,0,26742
2024-07-29~2024-08-04,,,51704,232,0.0,0,26742
2024-08-05~2024-08-11,,,51704,232,0.0,0,26742
2024-08-12~2024-08-18,,,51704,232,0.0,0,26742
2024-08-19~2024-08-25,2090.0,38.0,53794,270,0.0,1,26742
2024-08-26~2024-09-01,5445.0,99.0,59239,369,1.6052631579,1,26742
2024-09-02~2024-09-08,1265.0,23.0,60504,392,-0.7676767677,1,26742
2022-07-11~2022-07-17,32140.0,119.0,32140,119,0.0,1,21087
2023-09-25~2023-10-01,607638.0,2458.0,1583563,6338,-0.3773722366,59,25494
2023-10-02~2023-10-08,112678.0,452.0,1696241,6790,-0.8145639344000001,34,25494
2023-10-09~2023-10-15,38201.0,152.0,1734442,6942,-0.6609719732,6,25494
2023-10-16~2023-10-22,9394.0,37.0,1743836,6979,-0.7540902071000001,3,25494
2023-10-23~2023-10-29,1870.0,7.0,1745706,6986,-0.8009367681,2,25494
2023-10-30~2023-11-05,2020.0,9.0,1747726,6995,0.0802139037,1,25494
2023-11-06~2023-11-12,660.0,3.0,1748386,6998,-0.6732673267,1,25494
2023-11-13~2023-11-19,140.0,1.0,1748526,6999,-0.7878787879,1,25494
2023-11-20~2023-11-26,,,1748526,6999,-1.0,0,25494
2023-11-27~2023-12-03,,,1748526,6999,0.0,0,25494
2023-12-04~2023-12-10,,,1748526,6999,0.0,0,25494
2023-12-11~2023-12-17,,,1748526,6999,0.0,0,25494
2023-12-18~2023-12-24,,,1748526,6999,0.0,0,25494
2023-12-25~2023-12-31,,,1748526,6999,0.0,0,25494
2024-01-01~2024-01-07,,,1748526,6999,0.0,0,25494
2024-01-08~2024-01-14,,,1748526,6999,0.0,0,25494
2024-01-15~2024-01-21,,,1748526,6999,0.0,0,25494
2024-01-22~2024-01-28,,,1748526,6999,0.0,0,25494
2024-01-29~2024-02-04,,,1748526,6999,0.0,0,25494
2024-02-05~2024-02-11,,,1748526,6999,0.0,0,25494
2024-02-12~2024-02-18,,,1748526,6999,0.0,0,25494
2024-02-19~2024-02-25,,,1748526,6999,0.0,0,25494
2024-02-26~2024-03-03,,,1748526,6999,0.0,0,25494
2024-03-04~2024-03-10,,,1748526,6999,0.0,0,25494
2024-03-11~2024-03-17,,,1748526,6999,0.0,0,25494
2024-03-18~2024-03-24,,,1748526,6999,0.0,0,25494
2024-03-25~2024-03-31,,,1748526,6999,0.0,0,25494
2024-04-01~2024-04-07,,,1748526,6999,0.0,0,25494
2024-04-08~2024-04-14,,,1748526,6999,0.0,0,25494
2024-04-15~2024-04-21,,,1748526,6999,0.0,0,25494
2024-04-22~2024-04-28,,,1748526,6999,0.0,0,25494
2024-04-29~2024-05-05,,,1748526,6999,0.0,0,25494
2024-05-06~2024-05-12,,,1748526,6999,0.0,0,25494
2024-05-13~2024-05-19,,,1748526,6999,0.0,0,25494
2024-05-20~2024-05-26,,,1748526,6999,0.0,0,25494
2024-05-27~2024-06-02,,,1748526,6999,0.0,0,25494
2024-06-03~2024-06-09,,,1748526,6999,0.0,0,25494
2024-06-10~2024-06-16,,,1748526,6999,0.0,0,25494
2024-06-17~2024-06-23,,,1748526,6999,0.0,0,25494
2024-06-24~2024-06-30,,,1748526,6999,0.0,0,25494
2024-07-01~2024-07-07,,,1748526,6999,0.0,0,25494
2024-07-08~2024-07-14,,,1748526,6999,0.0,0,25494
2024-07-15~2024-07-21,,,1748526,6999,0.0,0,25494
2024-07-22~2024-07-28,,,1748526,6999,0.0,0,25494
2024-07-29~2024-08-04,,,1748526,6999,0.0,0,25494
2024-08-05~2024-08-11,,,1748526,6999,0.0,0,25494
2024-08-12~2024-08-18,,,1748526,6999,0.0,0,25494
2024-08-19~2024-08-25,,,1748526,6999,0.0,0,25494
2024-08-26~2024-09-01,,,1748526,6999,0.0,0,25494
2024-09-02~2024-09-08,,,1748526,6999,0.0,0,25494
2024-09-09~2024-09-15,,,1748526,6999,0.0,0,25494
2024-09-16~2024-09-22,,,1748526,6999,0.0,0,25494
2024-09-23~2024-09-29,,,1748526,6999,0.0,0,25494
2024-09-30~2024-10-06,,,1748526,6999,0.0,0,25494
2024-10-07~2024-10-13,,,1748526,6999,0.0,0,25494
2024-10-14~2024-10-20,,,1748526,6999,0.0,0,25494
2024-10-21~2024-10-27,,,1748526,6999,0.0,0,25494
2024-10-28~2024-11-03,,,1748526,6999,0.0,0,25494
2024-11-04~2024-11-10,,,1748526,6999,0.0,0,25494
2024-11-11~2024-11-17,,,1748526,6999,0.0,0,25494
2024-11-18~2024-11-24,,,1748526,6999,0.0,0,25494
2024-11-25~2024-12-01,,,1748526,6999,0.0,0,25494
2024-12-02~2024-12-08,,,1748526,6999,0.0,0,25494
2024-12-09~2024-12-15,,,1748526,6999,0.0,0,25494
2024-12-16~2024-12-22,,,1748526,6999,0.0,0,25494
2024-12-23~2024-12-29,,,1748526,6999,0.0,0,25494
2024-12-30~2025-01-05,690.0,3.0,1749216,7002,0.0,1,25494
2025-01-06~2025-01-12,1120.0,4.0,1750336,7006,0.6231884058,1,25494
2025-01-13~2025-01-19,280.0,1.0,1750616,7007,-0.75,1,25494
2025-01-20~2025-01-26,1040.0,5.0,1751656,7012,2.7142857143,1,25494
2025-01-27~2025-02-02,140.0,1.0,1751796,7013,-0.8653846154,1,25494
2025-02-03~2025-02-09,,,1751796,7013,-1.0,0,25494
2025-02-10~2025-02-16,0.0,0.0,1751796,7013,0.0,1,25494
2025-02-17~2025-02-23,,,1751796,7013,0.0,0,25494
2025-02-24~2025-03-02,280.0,1.0,1752076,7014,0.0,1,25494
2022-03-07~2022-03-13,113122.0,440.0,113122,440,0.0,10,20696
2022-03-14~2022-03-20,69213.0,279.0,182335,719,-0.38815615000000003,10,20696
2022-03-21~2022-03-27,6105.0,26.0,188440,745,-0.9117940271,10,20696
2024-04-22~2024-04-28,1982145.0,7771.0,3907787,15235,0.029342421900000002,88,27153
2024-04-29~2024-05-05,559824.0,2202.0,4467611,17437,-0.7175665756,84,27153
2024-05-06~2024-05-12,138290.0,541.0,4605901,17978,-0.7529759353000001,54,27153
2024-05-13~2024-05-19,29576.0,113.0,4635477,18091,-0.7861305951,11,27153
2024-05-20~2024-05-26,4675.0,17.0,4640152,18108,-0.8419326481,3,27153
2024-05-27~2024-06-02,,,4640152,18108,-1.0,0,27153
2024-06-03~2024-06-09,,,4640152,18108,0.0,0,27153
2024-06-10~2024-06-16,,,4640152,18108,0.0,0,27153
2024-06-17~2024-06-23,,,4640152,18108,0.0,0,27153
2024-06-24~2024-06-30,,,4640152,18108,0.0,0,27153
2024-07-01~2024-07-07,7920.0,144.0,4648072,18252,0.0,1,27153
2024-07-08~2024-07-14,9515.0,173.0,4657587,18425,0.2013888889,1,27153
2024-07-15~2024-07-21,7095.0,129.0,4664682,18554,-0.2543352601,1,27153
2024-07-22~2024-07-28,2035.0,37.0,4666717,18591,-0.7131782946,1,27153
2024-07-29~2024-08-04,,,4666717,18591,-1.0,0,27153
2024-08-05~2024-08-11,2160.0,12.0,4668877,18603,0.0,1,27153
2024-08-12~2024-08-18,4320.0,24.0,4673197,18627,1.0,1,27153
2024-08-19~2024-08-25,3960.0,22.0,4677157,18649,-0.0833333333,1,27153
2024-08-26~2024-09-01,2340.0,13.0,4679497,18662,-0.4090909091,1,27153
2025-02-17~2025-02-23,17615.0,78.0,26691,117,0.9408329661,6,29634
2025-02-24~2025-03-02,0.0,0.0,26691,117,-1.0,1,29634
2023-01-16~2023-01-22,12533195.0,50242.0,21215218,84884,0.4435800274,95,23393
2023-01-23~2023-01-29,13675954.0,53800.0,34891172,138684,0.0911785861,95,23393
2023-01-30~2023-02-05,5678855.0,22587.0,40570027,161271,-0.5847562079,94,23393
2023-02-06~2023-02-12,2745854.0,10819.0,43315881,172090,-0.5164775294,89,23393
2023-02-13~2023-02-19,517636.0,2076.0,43833517,174166,-0.8114845145,57,23393
2023-02-20~2023-02-26,99485.0,395.0,43933002,174561,-0.8078089623,23,23393
2023-02-27~2023-03-05,18560.0,71.0,43951562,174632,-0.8134392119,3,23393
2023-03-06~2023-03-12,,,43951562,174632,-1.0,0,23393
2023-03-13~2023-03-19,,,43951562,174632,0.0,0,23393
2023-03-20~2023-03-26,,,43951562,174632,0.0,0,23393
2023-03-27~2023-04-02,13325.0,199.0,43964887,174831,0.0,3,23393
2023-04-03~2023-04-09,27925.0,412.0,43992812,175243,1.095684803,2,23393
2023-04-10~2023-04-16,12025.0,183.0,44004837,175426,-0.5693822739000001,2,23393
2023-04-17~2023-04-23,5775.0,105.0,44010612,175531,-0.5197505198,1,23393
2023-04-24~2023-04-30,2200.0,40.0,44012812,175571,-0.619047619,1,23393
2022-01-17~2022-01-23,1041119.0,4499.0,1041119,4499,0.0,40,20415
2022-01-24~2022-01-30,780842.0,3332.0,1821961,7831,-0.2499973586,40,20415
2022-01-31~2022-02-06,510993.0,2098.0,2332954,9929,-0.3455871995,38,20415
2022-02-07~2022-02-13,213437.0,887.0,2546391,10816,-0.5823093467,36,20415
2022-02-14~2022-02-20,42618.0,173.0,2589009,10989,-0.8003251545000001,8,20415
2022-02-21~2022-02-27,15180.0,60.0,2604189,11049,-0.6438124736,4,20415
2021-02-08~2021-02-14,19240.0,91.0,19240,91,0.0,1,18169
2021-02-15~2021-02-21,36800.0,173.0,56040,264,0.9126819127,1,18169
2021-02-22~2021-02-28,127633.0,579.0,183673,843,2.4682880435,12,18169
2021-03-01~2021-03-07,155476.0,738.0,339149,1581,0.2181489113,12,18169
2021-03-08~2021-03-14,63450.0,301.0,402599,1882,-0.5918984281,6,18169
2021-03-15~2021-03-21,26440.0,119.0,429039,2001,-0.5832939322,3,18169
2021-03-22~2021-03-28,1820.0,10.0,430859,2011,-0.9311649017,1,18169
2021-03-29~2021-04-04,,,430859,2011,-1.0,0,18169
2021-04-05~2021-04-11,,,430859,2011,0.0,0,18169
2021-04-12~2021-04-18,,,430859,2011,0.0,0,18169
2021-04-19~2021-04-25,,,430859,2011,0.0,0,18169
2021-04-26~2021-05-02,,,430859,2011,0.0,0,18169
2021-05-03~2021-05-09,,,430859,2011,0.0,0,18169
2021-05-10~2021-05-16,,,430859,2011,0.0,0,18169
2021-05-17~2021-05-23,,,430859,2011,0.0,0,18169
2021-05-24~2021-05-30,,,430859,2011,0.0,0,18169
2021-05-31~2021-06-06,,,430859,2011,0.0,0,18169
2021-06-07~2021-06-13,,,430859,2011,0.0,0,18169
2021-06-14~2021-06-20,,,430859,2011,0.0,0,18169
2021-06-21~2021-06-27,,,430859,2011,0.0,0,18169
2021-06-28~2021-07-04,,,430859,2011,0.0,0,18169
2021-07-05~2021-07-11,,,430859,2011,0.0,0,18169
2021-07-12~2021-07-18,,,430859,2011,0.0,0,18169
2021-07-19~2021-07-25,,,430859,2011,0.0,0,18169
2021-07-26~2021-08-01,,,430859,2011,0.0,0,18169
2021-08-02~2021-08-08,,,430859,2011,0.0,0,18169
2021-08-09~2021-08-15,,,430859,2011,0.0,0,18169
2021-08-16~2021-08-22,,,430859,2011,0.0,0,18169
2021-08-23~2021-08-29,,,430859,2011,0.0,0,18169
2021-08-30~2021-09-05,,,430859,2011,0.0,0,18169
2021-09-06~2021-09-12,,,430859,2011,0.0,0,18169
2021-09-13~2021-09-19,,,430859,2011,0.0,0,18169
2021-09-20~2021-09-26,280.0,2.0,431139,2013,0.0,1,18169
2021-09-27~2021-10-03,500.0,2.0,431639,2015,0.7857142857,1,18169
2021-10-04~2021-10-10,,,431639,2015,-1.0,0,18169
2021-10-11~2021-10-17,0.0,0.0,431639,2015,0.0,1,18169
2021-10-18~2021-10-24,410.0,2.0,432049,2017,0.0,1,18169
2021-10-25~2021-10-31,,,432049,2017,-1.0,0,18169
2021-11-01~2021-11-07,,,432049,2017,0.0,0,18169
2021-11-08~2021-11-14,,,432049,2017,0.0,0,18169
2021-11-15~2021-11-21,,,432049,2017,0.0,0,18169
2021-11-22~2021-11-28,,,432049,2017,0.0,0,18169
2021-11-29~2021-12-05,,,432049,2017,0.0,0,18169
2021-12-06~2021-12-12,,,432049,2017,0.0,0,18169
2021-12-13~2021-12-19,,,432049,2017,0.0,0,18169
2021-12-20~2021-12-26,,,432049,2017,0.0,0,18169
2021-12-27~2022-01-02,,,432049,2017,0.0,0,18169
2022-01-03~2022-01-09,,,432049,2017,0.0,0,18169
2022-01-10~2022-01-16,,,432049,2017,0.0,0,18169
2022-01-17~2022-01-23,,,432049,2017,0.0,0,18169
2022-01-24~2022-01-30,,,432049,2017,0.0,0,18169
2022-01-31~2022-02-06,,,432049,2017,0.0,0,18169
2022-02-07~2022-02-13,,,432049,2017,0.0,0,18169
2022-02-14~2022-02-20,,,432049,2017,0.0,0,18169
2022-02-21~2022-02-27,,,432049,2017,0.0,0,18169
2022-02-28~2022-03-06,,,432049,2017,0.0,0,18169
2022-03-07~2022-03-13,,,432049,2017,0.0,0,18169
2022-03-14~2022-03-20,,,432049,2017,0.0,0,18169
2022-03-21~2022-03-27,,,432049,2017,0.0,0,18169
2022-03-28~2022-04-03,,,432049,2017,0.0,0,18169
2022-04-04~2022-04-10,,,432049,2017,0.0,0,18169
2022-04-11~2022-04-17,,,432049,2017,0.0,0,18169
2022-04-18~2022-04-24,,,432049,2017,0.0,0,18169
2022-04-25~2022-05-01,,,432049,2017,0.0,0,18169
2022-05-02~2022-05-08,,,432049,2017,0.0,0,18169
2022-05-09~2022-05-15,,,432049,2017,0.0,0,18169
2022-05-16~2022-05-22,,,432049,2017,0.0,0,18169
2022-05-23~2022-05-29,,,432049,2017,0.0,0,18169
2022-05-30~2022-06-05,,,432049,2017,0.0,0,18169
2022-06-06~2022-06-12,,,432049,2017,0.0,0,18169
2022-06-13~2022-06-19,,,432049,2017,0.0,0,18169
2022-06-20~2022-06-26,,,432049,2017,0.0,0,18169
2022-06-27~2022-07-03,,,432049,2017,0.0,0,18169
2022-07-04~2022-07-10,,,432049,2017,0.0,0,18169
2022-07-11~2022-07-17,,,432049,2017,0.0,0,18169
2022-07-18~2022-07-24,,,432049,2017,0.0,0,18169
2022-07-25~2022-07-31,,,432049,2017,0.0,0,18169
2022-08-01~2022-08-07,,,432049,2017,0.0,0,18169
2022-08-08~2022-08-14,,,432049,2017,0.0,0,18169
2022-08-15~2022-08-21,,,432049,2017,0.0,0,18169
2022-08-22~2022-08-28,,,432049,2017,0.0,0,18169
2022-08-29~2022-09-04,,,432049,2017,0.0,0,18169
2022-09-05~2022-09-11,,,432049,2017,0.0,0,18169
2022-09-12~2022-09-18,,,432049,2017,0.0,0,18169
2022-09-19~2022-09-25,,,432049,2017,0.0,0,18169
2022-09-26~2022-10-02,,,432049,2017,0.0,0,18169
2022-10-03~2022-10-09,,,432049,2017,0.0,0,18169
2022-10-10~2022-10-16,,,432049,2017,0.0,0,18169
2022-10-17~2022-10-23,,,432049,2017,0.0,0,18169
2022-10-24~2022-10-30,,,432049,2017,0.0,0,18169
2022-10-31~2022-11-06,,,432049,2017,0.0,0,18169
2022-11-07~2022-11-13,,,432049,2017,0.0,0,18169
2022-11-14~2022-11-20,,,432049,2017,0.0,0,18169
2022-11-21~2022-11-27,,,432049,2017,0.0,0,18169
2022-11-28~2022-12-04,,,432049,2017,0.0,0,18169
2022-12-05~2022-12-11,,,432049,2017,0.0,0,18169
2022-12-12~2022-12-18,,,432049,2017,0.0,0,18169
2022-12-19~2022-12-25,,,432049,2017,0.0,0,18169
2022-12-26~2023-01-01,,,432049,2017,0.0,0,18169
2023-01-02~2023-01-08,,,432049,2017,0.0,0,18169
2023-01-09~2023-01-15,,,432049,2017,0.0,0,18169
2023-01-16~2023-01-22,,,432049,2017,0.0,0,18169
2023-01-23~2023-01-29,,,432049,2017,0.0,0,18169
2023-01-30~2023-02-05,,,432049,2017,0.0,0,18169
2023-02-06~2023-02-12,,,432049,2017,0.0,0,18169
2023-02-13~2023-02-19,,,432049,2017,0.0,0,18169
2023-02-20~2023-02-26,,,432049,2017,0.0,0,18169
2023-02-27~2023-03-05,,,432049,2017,0.0,0,18169
2023-03-06~2023-03-12,,,432049,2017,0.0,0,18169
2023-03-13~2023-03-19,,,432049,2017,0.0,0,18169
2023-03-20~2023-03-26,,,432049,2017,0.0,0,18169
2023-03-27~2023-04-02,,,432049,2017,0.0,0,18169
2023-04-03~2023-04-09,,,432049,2017,0.0,0,18169
2023-04-10~2023-04-16,,,432049,2017,0.0,0,18169
2023-04-17~2023-04-23,,,432049,2017,0.0,0,18169
2023-04-24~2023-04-30,,,432049,2017,0.0,0,18169
2023-05-01~2023-05-07,,,432049,2017,0.0,0,18169
2023-05-08~2023-05-14,,,432049,2017,0.0,0,18169
2023-05-15~2023-05-21,,,432049,2017,0.0,0,18169
2023-05-22~2023-05-28,,,432049,2017,0.0,0,18169
2023-05-29~2023-06-04,,,432049,2017,0.0,0,18169
2023-06-05~2023-06-11,,,432049,2017,0.0,0,18169
2023-06-12~2023-06-18,,,432049,2017,0.0,0,18169
2023-06-19~2023-06-25,,,432049,2017,0.0,0,18169
2023-06-26~2023-07-02,,,432049,2017,0.0,0,18169
2023-07-03~2023-07-09,,,432049,2017,0.0,0,18169
2023-07-10~2023-07-16,,,432049,2017,0.0,0,18169
2023-07-17~2023-07-23,,,432049,2017,0.0,0,18169
2023-07-24~2023-07-30,,,432049,2017,0.0,0,18169
2023-07-31~2023-08-06,,,432049,2017,0.0,0,18169
2023-08-07~2023-08-13,,,432049,2017,0.0,0,18169
2023-08-14~2023-08-20,,,432049,2017,0.0,0,18169
2023-08-21~2023-08-27,,,432049,2017,0.0,0,18169
2023-08-28~2023-09-03,,,432049,2017,0.0,0,18169
2023-09-04~2023-09-10,,,432049,2017,0.0,0,18169
2023-09-11~2023-09-17,,,432049,2017,0.0,0,18169
2023-09-18~2023-09-24,,,432049,2017,0.0,0,18169
2023-09-25~2023-10-01,,,432049,2017,0.0,0,18169
2023-10-02~2023-10-08,,,432049,2017,0.0,0,18169
2023-10-09~2023-10-15,,,432049,2017,0.0,0,18169
2023-10-16~2023-10-22,,,432049,2017,0.0,0,18169
2023-10-23~2023-10-29,,,432049,2017,0.0,0,18169
2023-10-30~2023-11-05,,,432049,2017,0.0,0,18169
2023-11-06~2023-11-12,,,432049,2017,0.0,0,18169
2023-11-13~2023-11-19,,,432049,2017,0.0,0,18169
2023-11-20~2023-11-26,,,432049,2017,0.0,0,18169
2023-11-27~2023-12-03,,,432049,2017,0.0,0,18169
2023-12-04~2023-12-10,,,432049,2017,0.0,0,18169
2023-12-11~2023-12-17,,,432049,2017,0.0,0,18169
2023-12-18~2023-12-24,,,432049,2017,0.0,0,18169
2023-12-25~2023-12-31,,,432049,2017,0.0,0,18169
2024-01-01~2024-01-07,,,432049,2017,0.0,0,18169
2024-01-08~2024-01-14,,,432049,2017,0.0,0,18169
2024-01-15~2024-01-21,,,432049,2017,0.0,0,18169
2024-01-22~2024-01-28,,,432049,2017,0.0,0,18169
2024-01-29~2024-02-04,,,432049,2017,0.0,0,18169
2024-02-05~2024-02-11,,,432049,2017,0.0,0,18169
2024-02-12~2024-02-18,,,432049,2017,0.0,0,18169
2024-02-19~2024-02-25,,,432049,2017,0.0,0,18169
2024-02-26~2024-03-03,,,432049,2017,0.0,0,18169
2024-03-04~2024-03-10,,,432049,2017,0.0,0,18169
2024-03-11~2024-03-17,,,432049,2017,0.0,0,18169
2024-03-18~2024-03-24,,,432049,2017,0.0,0,18169
2024-03-25~2024-03-31,8070.0,37.0,440119,2054,0.0,1,18169
2024-04-01~2024-04-07,16305.0,79.0,456424,2133,1.0204460967,1,18169
2024-04-08~2024-04-14,4390.0,21.0,460814,2154,-0.7307574364,1,18169
2024-11-18~2024-11-24,154322.0,674.0,397422,1779,-0.3651912793,60,28475
2024-11-25~2024-12-01,96595.0,411.0,494017,2190,-0.37406850610000003,60,28475
2024-12-02~2024-12-08,15075.0,65.0,509092,2255,-0.8439360215,21,28475
2024-12-09~2024-12-15,2460.0,10.0,511552,2265,-0.8368159204000001,5,28475
2024-12-16~2024-12-22,440.0,2.0,511992,2267,-0.8211382114,1,28475
2023-07-10~2023-07-16,119678.0,548.0,187860,851,0.7552726526,12,24840
2023-07-17~2023-07-23,31915.0,139.0,219775,990,-0.7333260917000001,5,24840
2023-07-24~2023-07-30,7920.0,34.0,227695,1024,-0.7518408272,2,24840
2024-08-05~2024-08-11,1507703.0,5940.0,2942996,11550,0.0504496294,72,28160
2024-08-12~2024-08-18,650559.0,2529.0,3593555,14079,-0.5685098458,66,28160
2024-08-19~2024-08-25,294943.0,1166.0,3888498,15245,-0.5466314354,35,28160
2024-08-26~2024-09-01,183163.0,714.0,4071661,15959,-0.3789884825,14,28160
2024-09-02~2024-09-08,7640.0,28.0,4079301,15987,-0.958288519,6,28160
2024-09-09~2024-09-15,2110.0,8.0,4081411,15995,-0.7238219895,3,28160
2024-09-16~2024-09-22,12268.0,49.0,4093679,16044,4.8142180095,3,28160
2024-09-23~2024-09-29,2800.0,10.0,4096479,16054,-0.7717639387,2,28160
2024-09-30~2024-10-06,4975.0,18.0,4101454,16072,0.7767857143,2,28160
2024-10-07~2024-10-13,0.0,0.0,4101454,16072,-1.0,1,28160
2021-03-08~2021-03-14,186314.0,817.0,186314,817,0.0,32,18186
2021-03-15~2021-03-21,159841.0,715.0,346155,1532,-0.1420880879,33,18186
2021-03-22~2021-03-28,11300.0,48.0,357455,1580,-0.9293047466000001,17,18186
2021-03-29~2021-04-04,,,357455,1580,-1.0,0,18186
2021-04-05~2021-04-11,,,357455,1580,0.0,0,18186
2021-04-12~2021-04-18,,,357455,1580,0.0,0,18186
2021-04-19~2021-04-25,,,357455,1580,0.0,0,18186
2021-04-26~2021-05-02,,,357455,1580,0.0,0,18186
2021-05-03~2021-05-09,,,357455,1580,0.0,0,18186
2021-05-10~2021-05-16,,,357455,1580,0.0,0,18186
2021-05-17~2021-05-23,,,357455,1580,0.0,0,18186
2021-05-24~2021-05-30,,,357455,1580,0.0,0,18186
2021-05-31~2021-06-06,,,357455,1580,0.0,0,18186
2021-06-07~2021-06-13,,,357455,1580,0.0,0,18186
2021-06-14~2021-06-20,,,357455,1580,0.0,0,18186
2021-06-21~2021-06-27,,,357455,1580,0.0,0,18186
2021-06-28~2021-07-04,,,357455,1580,0.0,0,18186
2021-07-05~2021-07-11,,,357455,1580,0.0,0,18186
2021-07-12~2021-07-18,,,357455,1580,0.0,0,18186
2021-07-19~2021-07-25,,,357455,1580,0.0,0,18186
2021-07-26~2021-08-01,,,357455,1580,0.0,0,18186
2021-08-02~2021-08-08,,,357455,1580,0.0,0,18186
2021-08-09~2021-08-15,,,357455,1580,0.0,0,18186
2021-08-16~2021-08-22,,,357455,1580,0.0,0,18186
2021-08-23~2021-08-29,,,357455,1580,0.0,0,18186
2021-08-30~2021-09-05,,,357455,1580,0.0,0,18186
2021-09-06~2021-09-12,,,357455,1580,0.0,0,18186
2021-09-13~2021-09-19,,,357455,1580,0.0,0,18186
2021-09-20~2021-09-26,,,357455,1580,0.0,0,18186
2021-09-27~2021-10-03,,,357455,1580,0.0,0,18186
2021-10-04~2021-10-10,,,357455,1580,0.0,0,18186
2021-10-11~2021-10-17,,,357455,1580,0.0,0,18186
2021-10-18~2021-10-24,,,357455,1580,0.0,0,18186
2021-10-25~2021-10-31,,,357455,1580,0.0,0,18186
2021-11-01~2021-11-07,,,357455,1580,0.0,0,18186
2021-11-08~2021-11-14,,,357455,1580,0.0,0,18186
2021-11-15~2021-11-21,,,357455,1580,0.0,0,18186
2021-11-22~2021-11-28,,,357455,1580,0.0,0,18186
2021-11-29~2021-12-05,,,357455,1580,0.0,0,18186
2021-12-06~2021-12-12,,,357455,1580,0.0,0,18186
2021-12-13~2021-12-19,,,357455,1580,0.0,0,18186
2021-12-20~2021-12-26,,,357455,1580,0.0,0,18186
2021-12-27~2022-01-02,,,357455,1580,0.0,0,18186
2022-01-03~2022-01-09,,,357455,1580,0.0,0,18186
2022-01-10~2022-01-16,,,357455,1580,0.0,0,18186
2022-01-17~2022-01-23,,,357455,1580,0.0,0,18186
2022-01-24~2022-01-30,,,357455,1580,0.0,0,18186
2022-01-31~2022-02-06,,,357455,1580,0.0,0,18186
2022-02-07~2022-02-13,,,357455,1580,0.0,0,18186
2022-02-14~2022-02-20,,,357455,1580,0.0,0,18186
2022-02-21~2022-02-27,,,357455,1580,0.0,0,18186
2022-02-28~2022-03-06,,,357455,1580,0.0,0,18186
2022-03-07~2022-03-13,,,357455,1580,0.0,0,18186
2022-03-14~2022-03-20,,,357455,1580,0.0,0,18186
2022-03-21~2022-03-27,,,357455,1580,0.0,0,18186
2022-03-28~2022-04-03,,,357455,1580,0.0,0,18186
