,MovieId,Rank,Region,Name,ReleaseDate,Publisher,DayCount,TheaterCount,Amount,AmountRate,Tickets,TicketRate,MarketShare,TotalDayCount,TotalAmount,TotalTickets,FirstWeekAmount,TotalWeekendAmount,Year
146,20697,147,香港,秋天的童話,1987-07-03,FORTUNE STAR MEDIA LIMITED,27.0,12,287028,0,1226,0,5.4764446546080955e-05,27,287028,1226,182146,158283,2022
147,21801,148,香港,繼園臺七號,2022-09-21,花生映社有限公司,22.0,7,261247,0,887,0,3.962158571482366e-05,24,261247,887,106680,146982,2022
148,23391,149,香港,正義迴廊,2022-12-30,美亞電影製作有限公司##一劇之本有限公司##香港電影發展基金,4.0,15,170009,0,701,0,3.1313113400328505e-05,37,170009,701,327800,287431,2022
149,21812,150,香港,美少年之戀,2022-09-23,花生映社有限公司,18.0,6,99692,0,413,0,1.844838207465859e-05,19,99692,413,53815,55277,2022
150,21517,151,香港,喜歡妳是妳,2022-07-15,美亞電影製作有限公司##夢想沙龍娛樂文化有限公司,19.0,10,82398,0,354,0,1.5812898921135933e-05,19,82398,354,69450,53174,2022
151,22231,152,香港,一路瞳行,2022-09-08,東方影業出品有限公司##本地製作有限公司##香港電影發展基金,16.0,10,80202,0,361,0,1.61255833630793e-05,16,80202,361,49042,44815,2022
152,23317,153,香港,無間道,2022-12-30,寰亞電影,3.0,12,70614,0,291,0,1.299873894364564e-05,17,70614,291,142246,93556,2022
153,22434,154,香港,失衡凶間,2022-10-07,寰亞電影製作有限公司##悅目映畫有限公司,14.0,11,69773,0,302,0,1.3490100209556642e-05,14,69773,302,54180,44411,2022
154,22085,155,香港,玫瑰的故事,2022-09-23,花生映社有限公司,14.0,6,67090,0,291,0,1.299873894364564e-05,14,67090,291,43433,39133,2022
155,21978,156,香港,流金歲月,2022-09-23,花生映社有限公司##中央電影事業股份有限公司,4.0,6,48220,0,209,0,9.33586405230907e-06,4,48220,209,48220,48220,2022
156,22435,157,香港,心裏美,2022-09-30,心裏美電影有限公司##偉新教育基金有限公司,19.0,18,46582,0,210,0,9.380533258300977e-06,19,46582,210,39533,21536,2022
157,20671,158,香港,愛在他鄉的季節,2022-03-05,Fortune Star Media Limited,3.0,1,44020,0,225,0,1.005057134817962e-05,3,44020,225,44020,28380,2022
158,21123,159,香港,海上花,2022-09-23,徐璐##Spectre Productions##sixpackfilm,14.0,6,33942,0,148,0,6.611042486802594e-06,14,33942,148,16250,11032,2022
159,20673,160,香港,遇上1967的女神,2022-03-12,LUNAR FILMS PTY LIMITED,2.0,1,31480,0,159,0,7.102403752713597e-06,2,31480,159,31480,15130,2022
160,23367,161,香港,無間道II,2022-12-30,寰亞電影##星霖電影私人有限公司##東方神龍影業有限公司,2.0,11,23461,0,103,0,4.60092821716667e-06,15,23461,103,76604,53518,2022
161,23349,162,香港,無間道III：終極無間,2022-12-30,寰亞電影##天津電影製片廠,2.0,11,16628,0,76,0,3.394859655385116e-06,15,16628,76,58520,41978,2022
162,23339,163,香港,過時·過節,2022-12-22,Tales of Honey Limited,1.0,1,12770,0,58,0,2.590813947530746e-06,42,12770,58,86689,54979,2022
163,20410,164,香港,出租女友,2022-01-14,UP TV 娛樂##中國創意數碼娛樂有限公司##hmvod##培生培心公司,7.0,4,5470,0,25,0,1.116730149797735e-06,7,5470,25,5470,4030,2022
164,22758,165,英國/義大利,流浪者之歌,2022-10-21,Park Circus Limited,3.0,1,22290,0,147,0,6.566373280810685e-06,3,22290,147,22290,13620,2022
165,22755,166,英國/西班牙,卡拉之歌,2022-10-21,Park Circus Limited,3.0,1,8760,0,65,0,2.9034983894741117e-06,3,8760,65,8760,4620,2022
166,20515,167,英國,時代革命,2022-02-25,Haven Productions Ltd.,96.0,48,27719793,0,111265,0,0.004970119204689,96,27719793,111265,801160,15697509,2022
167,15965,168,英國,末代皇帝（數位修復版）,1988-04-23,Hanway Films Limited,1.0,1,3210,0,14,0,6.25368883886732e-07,120,13458891,54427,3828410,8601931,2022
168,21389,169,英國,們,2022-06-02,RELAY MOTION KFT.,37.0,56,3332467,0,13867,0,0.000619427879489,37,3332467,13867,2016083,1855776,2022
169,7689,170,英國,發條橘子,2017-12-29,(英國)PARK CIRCUS LIMITED,35.0,19,911526,0,3585,0,0.00016013910348000002,70,2196954,9340,628690,1186791,2022
170,22525,171,英國,瘋狂富作用,2022-10-07,SOCIETE PARISIENNE DE PRODUCTION SARL,24.0,37,2004686,0,8438,0,0.00037691876015900005,101,2004686,8438,1111807,1386908,2022
171,21017,172,英國,鯊顫,2022-05-13,ALTITUDE FILM SALES LIMITED,83.0,42,911199,0,4588,0,0.00020494231709,83,911199,4588,645272,615731,2022
172,20802,173,英國,餐廳失控夜,2022-04-01,CHARADES,70.0,12,755164,0,3587,0,0.000160228441892,70,755164,3587,378917,366658,2022
173,22117,174,英國,士兵與軍官,2022-09-02,FIREBIRD PRODUCTION LIMITED,35.0,15,716392,0,3100,0,0.00013847453857400002,35,716392,3100,422026,438467,2022
174,21312,175,英國,伊恩•麥克連 80歲個人秀巡迴演出（英國國家劇院現場）,2022-06-11,Royal National Theatre,22.0,6,587880,0,847,0,3.7834817475147284e-05,22,587880,847,174300,236320,2022
175,20693,176,英國,極限逃殺,2022-03-18,GFM FILMS LLP,21.0,26,575423,0,2567,0,0.00011466585178100001,21,575423,2567,466622,345166,2022
176,22611,177,英國,如果驢知道,2022-12-02,HANWAY FILMS LIMITED,25.0,11,494263,0,2089,0,9.331397131709881e-05,41,494263,2089,292230,307406,2022
177,19272,178,英國,算牌手,2021-09-17,HANWAY FILMS LIMITED,14.0,3,25810,0,215,0,9.603879288260527e-06,91,466880,2609,285760,236789,2022
178,21758,179,英國,法蘭克札帕：從前衛到當代,2022-07-29,Great Point Media Limited,47.0,9,421787,0,1708,0,7.62950038341813e-05,47,421787,1708,162685,183611,2022
179,21906,180,英國,我們的英搖時光,2022-08-12,Creation Stories Limited,38.0,11,364501,0,1502,0,6.709314739984797e-05,38,364501,1502,228089,166407,2022
180,20076,181,英國,愛上費加洛,2021-12-17,WESTEND FILMS LTD,27.0,3,82735,0,400,0,1.7867682396763774e-05,42,352949,1661,182000,215925,2022
181,21268,182,英國,羅密歐與茱麗葉（英國國家劇院現場）,2022-06-10,Royal National Theatre,20.0,6,316200,0,471,0,2.1039196022189342e-05,20,316200,471,112580,161500,2022
182,18530,183,英國,裸體午餐,1992-03-14,Hanway Films Limited,4.0,1,1160,0,6,0,2.680152359514565e-07,28,290110,1394,151140,134570,2022
183,23342,184,英國,初步舉證,2022-12-20,Royal National Theatre,4.0,6,237720,0,329,0,1.4696168771338201e-05,5,237720,329,391520,218560,2022
184,14480,185,英國,超速性追緝,1996-10-25,HANWAY FILMS LIMITED,3.0,1,1290,0,5,0,2.233460299595471e-07,24,202443,974,110794,98108,2022
185,21515,186,英國,利奥波德城（英國國家劇院現場）,2022-06-14,Royal National Theatre,19.0,6,202260,0,313,0,1.3981461475467652e-05,19,202260,313,78980,59960,2022
186,22260,187,英國,性愛成癮的男人,2022-09-23,RELAY MOTION KFT.,26.0,17,201400,0,888,0,3.9666254920815566e-05,26,201400,888,155895,98175,2022
187,22407,188,英國,丹尼爾約翰斯頓：魔鬼詩篇,2022-09-23,HANWAY FILMS LIMITED,26.0,10,165972,0,710,0,3.171513625425569e-05,26,165972,710,108996,60187,2022
188,14021,189,英國,遮蔽的天空,2022-01-21,HANWAY FILMS LIMITED,18.0,8,137605,0,621,0,2.773957692097575e-05,22,137605,621,75160,60947,2022
189,20827,190,英國,瑪莉娜的512小時,2022-04-15,Film Republic Sales Ltd,18.0,6,101235,0,449,0,2.0056473490367332e-05,18,101235,449,65780,49860,2022
190,20418,191,英國,波西米亞人（英國皇家歌劇院）,2022-02-10,Trafalgar Releasing Limited,12.0,6,83520,0,120,0,5.36030471902913e-06,12,83520,120,48240,26720,2022
191,20519,192,英國,馬克白（英國皇家歌劇院）,2022-02-10,Trafalgar Releasing Limited,13.0,6,78330,0,118,0,5.270966307045312e-06,13,78330,118,51730,35800,2022
192,11227,193,英國,山那邊的青稞田,2019-01-18,Visit Films  LLC ,1.0,1,800,0,4,0,1.786768239676377e-07,19,71890,369,38970,62030,2022
193,23320,194,英國,夢迴西藏：軍官與達賴喇嘛,2022-12-30,PARKLAND PICTURES LIMITED,2.0,15,59369,0,273,0,1.219469323579127e-05,20,59369,273,180188,131369,2022
194,21869,195,英國,偷香 數位修復版,2022-08-05,RELAY MOTION KFT.,23.0,10,50972,0,258,0,1.1524655145912632e-05,23,50972,258,40762,27292,2022
195,20337,196,英國,曼儂‧雷斯科（英國皇家歌劇院）,2022-02-10,Trafalgar Releasing Limited,11.0,6,48400,0,71,0,3.171513625425569e-06,11,48400,71,31360,15760,2022
196,22880,197,英國,大製片家,2022-11-25,VISIT FILMS  LLC,23.0,11,28641,0,136,0,6.075012014899682e-06,23,28641,136,20581,12506,2022
197,20291,198,英國,毫無意義,2022-01-07,Hanway Films Limited,4.0,1,8730,0,44,0,1.965445063644014e-06,4,8730,44,8730,3100,2022
198,20293,199,英國,兩情世界,2022-01-07,Hanway Films Limited,4.0,1,8265,0,42,0,1.876106651660196e-06,4,8265,42,8265,3260,2022
199,20292,200,英國,打擊驚魂,2022-01-07,Hanway Films Limited,4.0,1,7530,0,38,0,1.697429827692558e-06,4,7530,38,7530,7530,2022
200,20290,201,英國,小心女人,2022-01-07,Hanway Films Limited,4.0,1,6695,0,34,0,1.51875300372492e-06,4,6695,34,6695,2855,2022
201,21117,202,美國,捍衛戰士: 獨行俠,2022-05-23,PARAMOUNT PICTURES CORPORATION,222.0,103,734571164,0,2682750,0,0.11983631237479501,327,734571164,2682750,93491579,437939252,2022
202,20189,203,美國,蜘蛛人：無家日,2021-12-15,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,154.0,107,92888576,0,368737,0,0.016471189009838003,171,498216125,1967162,245706042,315521898,2022
203,23322,204,美國,阿凡達：水之道,2022-12-16,BUENA VISTA INTERNATIONAL  INC.,18.0,100,426983292,0,1308325,0,0.058441838929364005,178,426983292,1308325,191191176,444583311,2022
204,21161,205,美國,侏羅紀世界: 統霸天下,2022-06-08,UNIVERSAL INTERNATIONAL FILMS LLC,136.0,102,334165457,0,1278551,0,0.057111857990161004,136,334165457,1278551,143825320,209676815,2022
205,19885,206,美國,永恆族,2021-11-03,BUENA VISTA INTERNATIONAL INC.,69.0,10,387467,0,4893,0,0.00021856642491800002,128,258299255,981345,119402542,166666390,2022
206,23049,207,美國,黑豹 2：瓦干達萬歲,2022-11-09,BUENA VISTA INTERNATIONAL  INC.,53.0,99,249328389,0,923471,0,0.041250716326554006,136,249328389,923471,118004386,158901134,2022
207,21054,208,美國,奇異博士2：失控多重宇宙,2022-05-04,BUENA VISTA INTERNATIONAL INC.,145.0,102,244509640,0,931021,0,0.041587968831793005,145,244509640,931021,126855722,141098194,2022
208,21741,209,美國,雷神索爾：愛與雷霆,2022-07-06,BUENA VISTA INTERNATIONAL INC.,114.0,103,225303582,0,862955,0,0.038547514656748,114,225303582,862955,125792196,130401539,2022
209,20277,210,美國,金牌特務：金士曼起源,2021-12-30,BUENA VISTA INTERNATIONAL  INC.,132.0,107,120566059,0,481083,0,0.021489595626205,134,155281462,617678,81020303,100063702,2022
210,19639,211,美國,猛毒2：血蜘蛛,2021-10-13,(美國)SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,43.0,7,202200,0,2918,0,0.00013034474308400002,115,154541642,609495,86117087,100155203,2022
211,19182,212,美國,沙丘,2021-09-16,WARNER BROS. PICTURES INTERNATIONAL.,78.0,20,653116,0,3668,0,0.000163846647578,192,154212233,557832,61470739,88295426,2022
212,19468,213,美國,007 生死交戰,2021-09-29,UNIVERSAL INTERNATIONAL FILMS LLC,44.0,9,372403,0,4745,0,0.000211955382431,134,151318945,567861,55966432,95909969,2022
213,19150,214,美國,尚氣與十環傳奇,2021-09-02,BUENA VISTA INTERNATIONAL INC.,42.0,8,220252,0,2178,0,9.728953065037874e-05,156,149802491,586271,54589581,87587235,2022
214,22676,215,美國,黑亞當,2022-10-19,WARNER BROS. PICTURES INTERNATIONAL.,72.0,98,148174405,0,574003,0,0.025640258246973004,121,148174405,574003,71325952,94486071,2022
215,20810,216,美國,小小兵2:格魯的崛起,2022-07-01,UNIVERSAL INTERNATIONAL FILMS LLC,165.0,102,147398447,0,598580,0,0.026738093322637,182,147398447,598580,50359398,89000053,2022
216,20587,217,美國,蝙蝠俠,2022-03-03,WARNER BROS. PICTURES INTERNATIONAL.,130.0,101,137431475,0,525133,0,0.023457274150149,130,137431475,525133,63765449,90947416,2022
217,20863,218,美國,怪獸與鄧不利多的秘密,2022-04-14,WARNER BROS. PICTURES INTERNATIONAL.,136.0,102,124391432,0,478543,0,0.021376135842986,136,124391432,478543,70675211,80279325,2022
218,21777,219,美國,子彈列車,2022-08-03,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,147.0,101,117574496,0,455820,0,0.020361117475232,181,117574496,455820,45386751,69241761,2022
219,20539,220,美國,秘境探險,2022-02-17,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,102.0,104,75710509,0,307127,0,0.013719119228677001,102,75710509,307127,34696600,49268064,2022
220,18984,221,美國,脫稿玩家,2021-08-12,BUENA VISTA INTERNATIONAL INC.,28.0,2,26942,0,220,0,9.827225318220073e-06,163,73561848,294639,21112890,43196195,2022
221,20828,222,美國,媽的多重宇宙,2022-04-22,A24 INTERNATIONAL LLC,142.0,96,67898723,0,275475,0,0.012305249520621,221,67898723,275475,16588740,45830055,2022
222,20215,223,美國,駭客任務：復活,2021-12-22,WARNER BROS. PICTURES INTERNATIONAL.,97.0,107,10754640,0,45360,0,0.002026195183793,107,53713867,207758,36404959,31837052,2022
223,20484,224,美國,月球隕落,2022-02-03,Accelerated Global Content LLC,84.0,89,51057582,0,201654,0,0.009007724065092001,84,51057582,201654,33010010,29581720,2022
224,19984,225,美國,惡靈古堡首部曲：拉昆市,2021-11-26,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,42.0,9,164880,0,1953,0,8.723895930219911e-05,79,48185773,196637,26275355,34102036,2022
225,20786,226,美國,魔比斯,2022-04-01,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,110.0,101,48157458,0,193421,0,0.008639962492161,110,48157458,193421,30112176,28814371,2022
226,18891,227,美國,黑寡婦,2021-07-14,BUENA VISTA INTERNATIONAL INC.,2.0,1,1210,0,11,0,4.913612659110037e-07,139,48009334,191523,20481274,25696296,2022
227,21422,228,美國,巴斯光年(英文版),2022-06-17,BUENA VISTA INTERNATIONAL INC.,133.0,99,42101042,0,170787,0,0.007628919683740001,133,42101042,170787,18553242,28025620,2022
228,20470,229,美國,尼羅河謀殺案,2022-02-11,BUENA VISTA INTERNATIONAL INC.,113.0,103,35388421,0,141914,0,0.0063391856991350005,113,35388421,141914,17910099,23438937,2022
229,20050,230,美國,魔法滿屋,2021-11-26,BUENA VISTA INTERNATIONAL INC.,104.0,23,1230238,0,7781,0,0.000347571091823,140,26504560,114176,10510999,21379715,2022
230,22373,231,美國,微笑,2022-09-30,PARAMOUNT PICTURES CORPORATION,93.0,95,25190305,0,100738,0,0.004499886473212001,105,25190305,100738,7801145,15560145,2022
231,20210,232,美國,歡樂好聲音 2,2022-01-28,UNIVERSAL INTERNATIONAL FILMS LLC,107.0,103,24053615,0,101320,0,0.0045258839511000005,107,24053615,101320,7412170,13832667,2022
232,20748,233,美國,失落謎城,2022-04-08,PARAMOUNT PICTURES CORPORATION,104.0,100,23218083,0,96582,0,0.004314241253110001,104,23218083,96582,13171902,16022936,2022
233,21742,234,美國,雷神索爾：愛與雷霆,2022-07-06,BUENA VISTA INTERNATIONAL INC.,1.0,89,22170373,0,84108,0,0.0037570375775670003,1,22170373,84108,22170373,0,2022
234,20580,235,美國,劫命救護,2022-03-25,UNIVERSAL INTERNATIONAL FILMS LLC,77.0,102,20903211,0,85095,0,0.0038011260838810004,77,20903211,85095,13842362,13212841,2022
235,21821,236,美國,孤兒怨2：最黑暗的過去,2022-08-26,FILM##TV HOUSE LIMITED,94.0,82,18770340,0,76126,0,0.0034004879753400004,94,18770340,76126,9002529,12175927,2022
236,20212,237,美國,GUCCI：豪門謀殺案,2022-01-07,UNIVERSAL INTERNATIONAL FILMS LLC,93.0,96,18423169,0,72540,0,0.003240304202653,93,18423169,72540,6493246,11057624,2022
237,20635,238,美國,壞蛋聯盟,2022-03-18,UNIVERSAL INTERNATIONAL FILMS LLC,151.0,88,17550325,0,74275,0,0.003317805275049,151,17550325,74275,7026781,13251238,2022
238,18983,239,美國,汪汪隊立大功電影版,2021-09-17,PARAMOUNT PICTURES CORPORATION,20.0,1,26400,0,528,0,2.3585340763728174e-05,116,17436393,72747,6328637,11751494,2022
239,22355,240,美國,幸福入場券,2022-10-07,UNIVERSAL INTERNATIONAL FILMS LLC,73.0,97,17123334,0,69407,0,0.0031003555802800002,105,17123334,69407,6720404,10666267,2022
240,20820,241,美國,音速小子 2,2022-04-01,PARAMOUNT PICTURES CORPORATION,109.0,95,15259948,0,65214,0,0.002913057599556,109,15259948,65214,10730590,9402485,2022
241,22663,242,美國,五星饗魘,2022-12-02,BUENA VISTA INTERNATIONAL  INC.,30.0,82,15257079,0,60336,0,0.0026951612127270002,89,15257079,60336,7344321,10400116,2022
242,18759,243,美國,厲陰宅3：是惡魔逼我的,2021-07-22,WARNER BROS. PICTURES INTERNATIONAL.,14.0,1,13060,0,87,0,3.8862209212961195e-06,116,13728131,54963,3791681,7424825,2022
243,22416,244,美國,阿凡達 (A版),2022-09-23,BUENA VISTA INTERNATIONAL  INC.,21.0,71,13708809,0,37664,0,0.001682420974479,21,13708809,37664,6948183,9067989,2022
244,21896,245,美國,不!,2022-08-12,UNIVERSAL INTERNATIONAL FILMS LLC,78.0,94,13276893,0,51401,0,0.0022960418571900004,78,13276893,51401,8144021,8519109,2022
245,21837,246,美國,DC超級寵物軍團(英文版),2022-08-09,WARNER BROS. PICTURES INTERNATIONAL.,79.0,95,12544161,0,53057,0,0.0023700140623120003,91,12544161,53057,5304891,7577389,2022
246,18014,247,美國,捍衛救援,2021-01-20,GEM ENTERTAINMENT KFT.,1.0,1,0,0,0,0,0.0,38,12529966,52534,7825042,7138271,2022
247,18846,248,美國,路卡的夏天,2021-08-06,BUENA VISTA INTERNATIONAL INC.,43.0,4,42580,0,289,0,1.2909400531661822e-05,191,10527638,46564,3557559,6526895,2022
248,19955,249,美國,魔鬼剋星：未來世,2021-12-31,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,80.0,99,8186436,0,36424,0,0.001627031159049,81,10425268,45785,7163538,7722423,2022
249,20403,250,美國,夜路,2022-01-28,BUENA VISTA INTERNATIONAL INC.,95.0,96,10420223,0,41801,0,0.0018672174796670001,95,10420223,41801,5134132,5783469,2022
250,21582,251,美國,貓王艾維斯,2022-06-23,WARNER BROS. PICTURES INTERNATIONAL.,109.0,97,9848144,0,39374,0,0.0017588053167250002,120,9848144,39374,4961825,5680414,2022
251,19688,252,美國,法蘭西特派週報,2021-12-10,BUENA VISTA INTERNATIONAL INC.,98.0,17,1436873,0,6796,0,0.000303571923921,120,9666563,40415,4361063,5937901,2022
252,18925,253,美國,寶貝老闆：家大業大,2021-10-08,UNIVERSAL INTERNATIONAL FILMS LLC,41.0,5,101725,0,1539,0,6.874590802154862e-05,103,9505430,41372,5335068,7091836,2022
253,22337,254,美國,墜,2022-09-16,RELAY MOTION KFT.,49.0,55,9040655,0,36891,0,0.001647891678247,49,9040655,36891,4429047,5848083,2022
254,18816,255,美國,殺手保鑣2,2021-10-08,"MILLENNIUM MEDIA,INC.",4.0,1,3850,0,35,0,1.56342220971683e-06,82,8829219,38368,6226431,5687725,2022
255,23155,256,美國,決戰38度線,2022-12-02,STX PRODUCTIONS  LLC,32.0,76,8765220,0,36580,0,0.001633999555184,86,8765220,36580,4939269,6330932,2022
256,20582,257,美國,黑光行動,2022-02-25,BL Production LLC,93.0,91,8557235,0,37412,0,0.001671164334569,93,8557235,37412,6541405,5547707,2022
257,18866,258,美國,密弒遊戲2：勝者危亡,2021-09-17,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,13.0,1,19161,0,161,0,7.191742164697417e-06,80,8321112,35520,5563444,4583936,2022
258,19161,259,美國,疾厄,2021-09-02,WARNER BROS. PICTURES INTERNATIONAL.,15.0,1,10560,0,66,0,2.9481675954660217e-06,81,8304707,34282,5230523,4692329,2022
259,22879,260,美國,鬼禱,2022-10-28,FLAMING DEVILS  LLC,48.0,65,8210829,0,34070,0,0.0015218798481440002,48,8210829,34070,4565461,5719987,2022
260,20241,261,美國,闇黑電話,2022-07-01,UNIVERSAL INTERNATIONAL FILMS LLC,77.0,92,7987082,0,33050,0,0.001476317258032,77,7987082,33050,4380867,4808608,2022
261,20925,262,美國,超吉任務,2022-04-22,LIONS GATE INTERNATIONAL (UK) LIMITED,56.0,63,7777148,0,33119,0,0.0014793994332460002,56,7777148,33119,5038601,5053290,2022
262,7858,263,美國,以你的名字呼喚我,2018-01-12,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,59.0,21,674764,0,2581,0,0.000115291220665,130,7763159,33069,2530957,4172622,2022
263,20104,264,美國,哈利波特：神秘的魔法石,2021-12-03,WARNER BROS. PICTURES INTERNATIONAL.,32.0,6,777013,0,1652,0,7.379352829863439e-05,62,7607265,20258,3883848,6068122,2022
264,18958,265,美國,暫時停止呼吸2,2021-08-20,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,14.0,2,15960,0,104,0,4.6455974231585795e-06,107,7509672,31538,4395218,4668101,2022
265,18824,266,美國,疾凍救援,2021-09-24,Ice Road Productions LLC,7.0,1,14680,0,162,0,7.236411370689327e-06,93,7146982,32045,4526568,4850595,2022
266,23153,267,美國,暴戾夜,2022-12-02,UNIVERSAL INTERNATIONAL FILMS LLC,30.0,92,7091561,0,29294,0,0.001308539720326,73,7091561,29294,3964856,4860263,2022
267,20294,268,美國,355：諜影特攻,2022-01-19,RELAY MOTION KFT.,30.0,60,6978444,0,29045,0,0.001297417088035,30,6978444,29045,4312559,3217261,2022
268,19817,269,美國,天兵阿榮,2021-10-29,BUENA VISTA INTERNATIONAL INC.,64.0,7,122560,0,1672,0,7.468691241847256e-05,128,6832848,30270,2830900,5438306,2022
269,23138,270,美國,奇異冒險 (英文版),2022-11-25,BUENA VISTA INTERNATIONAL  INC.,37.0,80,6387538,0,26922,0,0.0012025843637140001,91,6387538,26922,2792648,5088507,2022
270,20240,271,美國,驚聲尖叫,2022-01-14,PARAMOUNT PICTURES CORPORATION,59.0,95,6357698,0,26770,0,0.0011957946444030002,59,6357698,26770,3625867,3701531,2022
271,19964,272,美國,迷離夜蘇活,2021-11-12,UNIVERSAL INTERNATIONAL FILMS LLC,40.0,6,84525,0,931,0,4.158703077846768e-05,80,6340556,26720,3425769,4031290,2022
272,19786,273,美國,王者理查,2021-11-18,WARNER BROS. PICTURES INTERNATIONAL.,55.0,11,196749,0,1438,0,6.423431821636577e-05,94,5887619,25610,2031416,3693698,2022
273,21867,274,美國,沼澤謀殺案,2022-10-07,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,66.0,95,5393035,0,22876,0,0.0010218527562700001,66,5393035,22876,3024275,3785940,2022
